ID_Curr_Yr_RepEntity,Original Currency,Yr,Reporting entity (Original name),Modified Currency
535,Francs,1862,Australie Méridionale,French Franc
536,Francs,1863,Australie Méridionale,French Franc
537,Francs,1864,Australie Méridionale,French Franc
538,Francs,1865,Australie Méridionale,French Franc
539,Francs,1866,Australie Méridionale,French Franc
540,Livres sterling,1866,Australie méridionale,Sterling Pound
541,Francs,1866,Australie occidentale,French Franc
542,livre sterling,1844,Australie Sud,Sterling Pound
543,livre sterling,1845,Australie Sud,Sterling Pound
544,livre sterling,1846,Australie Sud,Sterling Pound
545,livre sterling,1847,Australie Sud,Sterling Pound
546,$,1854,Austria-Hungary,US Dollar
547,$,1855,Austria-Hungary,US Dollar
548,$,1856,Austria-Hungary,US Dollar
549,$,1857,Austria-Hungary,US Dollar
550,$,1858,Austria-Hungary,US Dollar
551,$,1859,Austria-Hungary,US Dollar
552,$,1860,Austria-Hungary,US Dollar
553,$,1861,Austria-Hungary,US Dollar
554,$,1862,Austria-Hungary,US Dollar
555,$,1863,Austria-Hungary,US Dollar
556,$,1864,Austria-Hungary,US Dollar
557,$,1865,Austria-Hungary,US Dollar
558,$,1866,Austria-Hungary,US Dollar
559,$,1867,Austria-Hungary,US Dollar
560,$,1868,Austria-Hungary,US Dollar
561,$,1869,Austria-Hungary,US Dollar
562,$,1870,Austria-Hungary,US Dollar
563,$,1871,Austria-Hungary,US Dollar
564,$,1872,Austria-Hungary,US Dollar
565,$,1873,Austria-Hungary,US Dollar
566,$,1874,Austria-Hungary,US Dollar
567,$,1875,Austria-Hungary,US Dollar
568,$,1876,Austria-Hungary,US Dollar
569,$,1877,Austria-Hungary,US Dollar
570,$,1878,Austria-Hungary,US Dollar
571,$,1879,Austria-Hungary,US Dollar
572,$,1880,Austria-Hungary,US Dollar
573,$,1881,Austria-Hungary,US Dollar
574,$,1882,Austria-Hungary,US Dollar
575,$,1883,Austria-Hungary,US Dollar
576,$,1884,Austria-Hungary,US Dollar
577,$,1885,Austria-Hungary,US Dollar
578,$,1886,Austria-Hungary,US Dollar
579,$,1887,Austria-Hungary,US Dollar
580,$,1888,Austria-Hungary,US Dollar
581,$,1889,Austria-Hungary,US Dollar
582,$,1890,Austria-Hungary,US Dollar
583,Kronen,1891,Austria-Hungary,Austria-Hungary Krone
584,livres sterling,1891,Austria-Hungary,Sterling Pound
585,Kronen,1892,Austria-Hungary,Austria-Hungary Krone
586,livres sterling,1892,Austria-Hungary,Sterling Pound
587,Kronen,1893,Austria-Hungary,Austria-Hungary Krone
588,livres sterling,1893,Austria-Hungary,Sterling Pound
589,Kronen,1894,Austria-Hungary,Austria-Hungary Krone
590,livres sterling,1894,Austria-Hungary,Sterling Pound
591,Kronen,1895,Austria-Hungary,Austria-Hungary Krone
592,livres sterling,1895,Austria-Hungary,Sterling Pound
593,Kronen,1896,Austria-Hungary,Austria-Hungary Krone
594,livres sterling,1896,Austria-Hungary,Sterling Pound
595,Kronen,1897,Austria-Hungary,Austria-Hungary Krone
596,livres sterling,1897,Austria-Hungary,Sterling Pound
597,Kronen,1898,Austria-Hungary,Austria-Hungary Krone
598,livres sterling,1898,Austria-Hungary,Sterling Pound
599,Kronen,1899,Austria-Hungary,Austria-Hungary Krone
600,livres sterling,1899,Austria-Hungary,Sterling Pound
601,Kronen,1900,Austria-Hungary,Austria-Hungary Krone
602,livres sterling,1900,Austria-Hungary,Sterling Pound
603,Kronen,1901,Austria-Hungary,Austria-Hungary Krone
604,Livre Sterling,1901,Austria-Hungary,Sterling Pound
605,livres sterling,1901,Austria-Hungary,Sterling Pound
606,Kronen,1902,Austria-Hungary,Austria-Hungary Krone
607,Livre Sterling,1902,Austria-Hungary,Sterling Pound
608,Kronen,1903,Austria-Hungary,Austria-Hungary Krone
609,Livre Sterling,1903,Austria-Hungary,Sterling Pound
610,Kronen,1904,Austria-Hungary,Austria-Hungary Krone
611,Livre Sterling,1904,Austria-Hungary,Sterling Pound
612,Kronen,1905,Austria-Hungary,Austria-Hungary Krone
613,Livre Sterling,1905,Austria-Hungary,Sterling Pound
614,Kronen,1906,Austria-Hungary,Austria-Hungary Krone
615,Livre Sterling,1906,Austria-Hungary,Sterling Pound
616,Kronen,1907,Austria-Hungary,Austria-Hungary Krone
617,Livre Sterling,1907,Austria-Hungary,Sterling Pound
618,Kronen,1908,Austria-Hungary,Austria-Hungary Krone
619,Livre Sterling,1908,Austria-Hungary,Sterling Pound
620,Kronen,1909,Austria-Hungary,Austria-Hungary Krone
621,Livre Sterling,1909,Austria-Hungary,Sterling Pound
622,Kronen,1910,Austria-Hungary,Austria-Hungary Krone
623,Livre Sterling,1910,Austria-Hungary,Sterling Pound
624,Kronen,1911,Austria-Hungary,Austria-Hungary Krone
625,Livre Sterling,1911,Austria-Hungary,Sterling Pound
626,Kronen,1912,Austria-Hungary,Austria-Hungary Krone
627,Livre Sterling,1912,Austria-Hungary,Sterling Pound
628,Kronen,1913,Austria-Hungary,Austria-Hungary Krone
629,Francs,1876,Autres ports du Bengale (Balasore),French Franc
630,Francs,1877,Autres ports du Bengale (Balasore),French Franc
631,Francs,1876,Autres ports du Bengale (Cuttack),French Franc
632,Francs,1877,Autres ports du Bengale (Cuttack),French Franc
633,Francs,1876,Autres ports du Bengale (Pooree),French Franc
634,Francs,1877,Autres ports du Bengale (Pooree),French Franc
635,Francs,1841,"Autrice-Hongrie (Trieste, Venise et Fiume)",French Franc
636,Francs,1842,"Autrice-Hongrie (Trieste, Venise et Fiume)",French Franc
637,Francs,1843,"Autrice-Hongrie (Trieste, Venise et Fiume)",French Franc
638,Francs,1844,"Autrice-Hongrie (Trieste, Venise et Fiume)",French Franc
639,shillings,1926,Autriche,Austrian Schilling
640,shillings,1927,Autriche,Austrian Schilling
641,shillings,1928,Autriche,Austrian Schilling
642,shillings,1929,Autriche,Austrian Schilling
643,shillings,1930,Autriche,Austrian Schilling
644,shillings,1931,Autriche,Austrian Schilling
645,shillings,1932,Autriche,Austrian Schilling
646,shillings,1933,Autriche,Austrian Schilling
647,shillings,1934,Autriche,Austrian Schilling
648,shillings,1935,Autriche,Austrian Schilling
649,shillings,1936,Autriche,Austrian Schilling
650,shillings,1937,Autriche,Austrian Schilling
651,Reichsmarks,1938,Autriche,German mark
652,francs,1834,Autriche (Fiume),French Franc
653,francs,1835,Autriche (Fiume),French Franc
654,Francs,1841,Autriche (Fiume),French Franc
655,Francs,1842,Autriche (Fiume),French Franc
656,Francs,1843,Autriche (Fiume),French Franc
657,Francs,1848,Autriche (Fiume),French Franc
658,francs,1834,Autriche (Trieste),French Franc
659,francs,1835,Autriche (Trieste),French Franc
660,francs,1837,Autriche (Trieste),French Franc
661,Francs,1841,Autriche (Trieste),French Franc
662,Francs,1842,Autriche (Trieste),French Franc
663,Francs,1843,Autriche (Trieste),French Franc
664,Francs,1844,Autriche (Trieste),French Franc
665,Francs,1845,Autriche (Trieste),French Franc
666,Francs,1846,Autriche (Trieste),French Franc
667,Francs,1848,Autriche (Trieste),French Franc
668,Francs,1849,Autriche (Trieste),French Franc
669,Francs,1850,Autriche (Trieste),French Franc
670,Francs,1851,Autriche (Trieste),French Franc
671,Francs,1853,Autriche (Trieste),French Franc
672,Francs,1861,Autriche (Trieste),French Franc
673,Francs,1862,Autriche (Trieste),French Franc
674,Francs,1863,Autriche (Trieste),French Franc
675,Francs,1864,Autriche (Trieste),French Franc
676,Francs,1865,Autriche (Trieste),French Franc
677,Francs,1866,Autriche (Trieste),French Franc
678,Francs,1867,Autriche (Trieste),French Franc
679,Francs,1868,Autriche (Trieste),French Franc
680,Francs,1869,Autriche (Trieste),French Franc
681,francs,1834,"Autriche (Trieste, Venise, Fiume)",French Franc
682,francs,1835,"Autriche (Trieste, Venise, Fiume)",French Franc
683,francs,1834,Autriche (Venise),French Franc
684,francs,1835,Autriche (Venise),French Franc
685,Francs,1842,Autriche (Venise),French Franc
686,Francs,1843,Autriche (Venise),French Franc
687,Francs,1846,Autriche (Venise),French Franc
688,Francs,1848,Autriche (Venise),French Franc
689,Francs,1852,Autriche (Venise),French Franc
690,Francs,1860,Autriche (Venise),French Franc
691,Francs,1844,"Autriche (Venise, Trieste, Fiume)",French Franc
692,Franc,1838,Autriche-Hongrie,French Franc
693,Francs,1834,Autriche-Hongrie (Fiume et Trieste et Venise),French Franc
694,Francs,1835,Autriche-Hongrie (Fiume et Trieste et Venise),French Franc
695,Francs,1834,Autriche-Hongrie (Fiume),French Franc
696,Francs,1835,Autriche-Hongrie (Fiume),French Franc
697,Franc,1839,Autriche-Hongrie (Fiume),French Franc
698,Francs,1839,Autriche-Hongrie (Fiume),French Franc
699,Franc,1840,Autriche-Hongrie (Fiume),French Franc
700,Francs,1840,Autriche-Hongrie (Fiume),French Franc
701,Franc,1839,Autriche-Hongrie (Fiume)***,French Franc
702,Franc,1839,"Autriche-Hongrie (Fiume, Trieste)",French Franc
703,Francs,1834,Autriche-Hongrie (Trieste),French Franc
704,Francs,1835,Autriche-Hongrie (Trieste),French Franc
705,Franc,1839,Autriche-Hongrie (Trieste),French Franc
706,Francs,1839,Autriche-Hongrie (Trieste),French Franc
707,Franc,1840,Autriche-Hongrie (Trieste),French Franc
708,Francs,1840,Autriche-Hongrie (Trieste),French Franc
709,Franc,1840,"Autriche-Hongrie (Trieste, Venise et Fiume)",French Franc
710,Francs,1835,Autriche-Hongrie (Venise),French Franc
711,Franc,1840,Autriche-Hongrie (Venise),French Franc
712,Francs,1840,Autriche-Hongrie (Venise),French Franc
713,Franc,1838,Autriche-Hongrie*,French Franc
714,sterling,1910,B_I,Sterling Pound
715,$,1871,Bahamas,US Dollar
716,livre sterling,1871,Bahamas,Sterling Pound
717,$,1872,Bahamas,US Dollar
718,livre sterling,1872,Bahamas,Sterling Pound
719,$,1873,Bahamas,US Dollar
720,livre sterling,1873,Bahamas,Sterling Pound
721,$,1874,Bahamas,US Dollar
722,livre sterling,1874,Bahamas,Sterling Pound
723,$,1875,Bahamas,US Dollar
724,livre sterling,1875,Bahamas,Sterling Pound
725,$,1876,Bahamas,US Dollar
726,livre sterling,1876,Bahamas,Sterling Pound
727,$,1877,Bahamas,US Dollar
728,livre sterling,1877,Bahamas,Sterling Pound
729,$,1878,Bahamas,US Dollar
730,livre sterling,1878,Bahamas,Sterling Pound
731,$,1879,Bahamas,US Dollar
732,livre sterling,1879,Bahamas,Sterling Pound
733,$,1880,Bahamas,US Dollar
734,livre sterling,1880,Bahamas,Sterling Pound
735,$,1881,Bahamas,US Dollar
736,livre sterling,1881,Bahamas,Sterling Pound
737,$,1882,Bahamas,US Dollar
738,livre sterling,1882,Bahamas,Sterling Pound
739,$,1883,Bahamas,US Dollar
740,livre sterling,1883,Bahamas,Sterling Pound
741,$,1884,Bahamas,US Dollar
742,livre sterling,1884,Bahamas,Sterling Pound
743,$,1885,Bahamas,US Dollar
744,livre sterling,1885,Bahamas,Sterling Pound
745,$,1886,Bahamas,US Dollar
746,livre sterling,1886,Bahamas,Sterling Pound
747,$,1887,Bahamas,US Dollar
748,livre sterling,1887,Bahamas,Sterling Pound
749,$,1888,Bahamas,US Dollar
750,livre sterling,1888,Bahamas,Sterling Pound
751,$,1889,Bahamas,US Dollar
752,livre sterling,1889,Bahamas,Sterling Pound
753,$,1890,Bahamas,US Dollar
754,livre sterling,1890,Bahamas,Sterling Pound
755,$,1891,Bahamas,US Dollar
756,livre sterling,1891,Bahamas,Sterling Pound
757,$,1892,Bahamas,US Dollar
758,livre sterling,1892,Bahamas,Sterling Pound
759,$,1893,Bahamas,US Dollar
760,livre sterling,1893,Bahamas,Sterling Pound
761,$,1894,Bahamas,US Dollar
762,livre sterling,1894,Bahamas,Sterling Pound
763,$,1895,Bahamas,US Dollar
764,livre sterling,1895,Bahamas,Sterling Pound
765,$,1896,Bahamas,US Dollar
766,livre sterling,1896,Bahamas,Sterling Pound
767,$,1897,Bahamas,US Dollar
768,livre sterling,1897,Bahamas,Sterling Pound
769,$,1898,Bahamas,US Dollar
770,livre sterling,1898,Bahamas,Sterling Pound
771,$,1899,Bahamas,US Dollar
772,livre sterling,1899,Bahamas,Sterling Pound
773,$,1900,Bahamas,US Dollar
774,livre sterling,1900,Bahamas,Sterling Pound
775,$,1901,Bahamas,US Dollar
776,livre sterling,1901,Bahamas,Sterling Pound
777,$,1902,Bahamas,US Dollar
778,livre sterling,1902,Bahamas,Sterling Pound
779,$,1903,Bahamas,US Dollar
780,livre sterling,1903,Bahamas,Sterling Pound
781,$,1904,Bahamas,US Dollar
782,livre sterling,1904,Bahamas,Sterling Pound
783,$,1905,Bahamas,US Dollar
784,livre sterling,1905,Bahamas,Sterling Pound
785,$,1906,Bahamas,US Dollar
786,livre sterling,1906,Bahamas,Sterling Pound
787,£,1907,Bahamas,Sterling Pound
788,£,1908,Bahamas,Sterling Pound
789,£,1909,Bahamas,Sterling Pound
790,£,1910,Bahamas,Sterling Pound
791,£,1911,Bahamas,Sterling Pound
792,£,1912,Bahamas,Sterling Pound
793,£,1913,Bahamas,Sterling Pound
794,Livre sterling,1924,Bahamas,Sterling Pound
795,Livre sterling,1925,Bahamas,Sterling Pound
796,Livre sterling,1926,Bahamas,Sterling Pound
797,Livre sterling,1927,Bahamas,Sterling Pound
798,Livre sterling,1928,Bahamas,Sterling Pound
799,Livre sterling,1929,Bahamas,Sterling Pound
800,Livre sterling,1930,Bahamas,Sterling Pound
801,Livre sterling,1931,Bahamas,Sterling Pound
802,Livre sterling,1932,Bahamas,Sterling Pound
803,Livre sterling,1933,Bahamas,Sterling Pound
804,Livre sterling,1934,Bahamas,Sterling Pound
805,Livre sterling,1935,Bahamas,Sterling Pound
806,Livre sterling,1936,Bahamas,Sterling Pound
807,Livre sterling,1937,Bahamas,Sterling Pound
808,Livre sterling,1938,Bahamas,Sterling Pound
809,Livre sterling,1861,Bahamas (West India Islands),Sterling Pound
810,Livre sterling,1862,Bahamas (West India Islands),Sterling Pound
811,Livre sterling,1863,Bahamas (West India Islands),Sterling Pound
812,Livre sterling,1864,Bahamas (West India Islands),Sterling Pound
813,Livre sterling,1865,Bahamas (West India Islands),Sterling Pound
814,Livre sterling,1866,Bahamas (West India Islands),Sterling Pound
815,Livre sterling,1867,Bahamas (West India Islands),Sterling Pound
816,Livre sterling,1868,Bahamas (West India Islands),Sterling Pound
817,Livre sterling,1869,Bahamas (West India Islands),Sterling Pound
818,Livre sterling,1870,Bahamas (West India Islands),Sterling Pound
819,livre sterling,1867,Barbade,Sterling Pound
820,livre sterling,1870,Barbade,Sterling Pound
821,livre sterling,1875,Barbade,Sterling Pound
822,livre sterling,1880,Barbade,Sterling Pound
823,livre sterling,1890,Barbade,Sterling Pound
824,livre sterling,1900,Barbade,Sterling Pound
825,livre sterling,1910,Barbade,Sterling Pound
826,Livre sterling,1870,Barbadoes,Sterling Pound
827,Livre sterling,1871,Barbadoes,Sterling Pound
828,Livre sterling,1872,Barbadoes,Sterling Pound
829,Livre sterling,1873,Barbadoes,Sterling Pound
830,Livre sterling,1874,Barbadoes,Sterling Pound
831,Livre sterling,1875,Barbadoes,Sterling Pound
832,Livre sterling,1876,Barbadoes,Sterling Pound
833,Livre sterling,1877,Barbadoes,Sterling Pound
834,Livre sterling,1878,Barbadoes,Sterling Pound
835,Livre sterling,1879,Barbadoes,Sterling Pound
836,Livre sterling,1880,Barbadoes,Sterling Pound
837,Livre sterling,1881,Barbadoes,Sterling Pound
838,Livre sterling,1882,Barbadoes,Sterling Pound
839,Livre sterling,1883,Barbadoes,Sterling Pound
840,Livre sterling,1884,Barbadoes,Sterling Pound
841,Livre sterling,1861,Barbadoes (Winward Islands - West India Islands),Sterling Pound
842,Livre sterling,1862,Barbadoes (Winward Islands - West India Islands),Sterling Pound
843,Livre sterling,1863,Barbadoes (Winward Islands - West India Islands),Sterling Pound
844,Livre sterling,1864,Barbadoes (Winward Islands - West India Islands),Sterling Pound
845,Livre sterling,1865,Barbadoes (Winward Islands - West India Islands),Sterling Pound
846,Livre sterling,1866,Barbadoes (Winward Islands - West India Islands),Sterling Pound
847,Livre sterling,1867,Barbadoes (Winward Islands - West India Islands),Sterling Pound
848,Livre sterling,1868,Barbadoes (Winward Islands - West India Islands),Sterling Pound
849,Livre sterling,1869,Barbadoes (Winward Islands - West India Islands),Sterling Pound
850,Livre sterling,1870,Barbadoes (Winward Islands - West India Islands),Sterling Pound
851,$,1850,Barbados,US Dollar
852,$,1851,Barbados,US Dollar
853,$,1852,Barbados,US Dollar
854,$,1853,Barbados,US Dollar
855,$,1854,Barbados,US Dollar
856,$,1855,Barbados,US Dollar
857,$,1856,Barbados,US Dollar
858,$,1857,Barbados,US Dollar
859,$,1858,Barbados,US Dollar
860,$,1859,Barbados,US Dollar
861,$,1860,Barbados,US Dollar
862,Livre sterling,1885,Barbados,Sterling Pound
863,Livre sterling,1886,Barbados,Sterling Pound
864,Livre sterling,1887,Barbados,Sterling Pound
865,Livre sterling,1888,Barbados,Sterling Pound
866,Livre sterling,1889,Barbados,Sterling Pound
867,Livre sterling,1890,Barbados,Sterling Pound
868,Livre sterling,1891,Barbados,Sterling Pound
869,Livre sterling,1892,Barbados,Sterling Pound
870,Livre sterling,1893,Barbados,Sterling Pound
871,Livre sterling,1894,Barbados,Sterling Pound
872,Livre sterling,1895,Barbados,Sterling Pound
873,Livre sterling,1896,Barbados,Sterling Pound
874,Livre sterling,1897,Barbados,Sterling Pound
875,Livre sterling,1898,Barbados,Sterling Pound
876,Livre sterling,1899,Barbados,Sterling Pound
877,Livre sterling,1901,Barbados,Sterling Pound
878,Livre sterling,1902,Barbados,Sterling Pound
879,Livre sterling,1903,Barbados,Sterling Pound
880,Livre sterling,1904,Barbados,Sterling Pound
881,Livre sterling,1905,Barbados,Sterling Pound
882,Livre sterling,1906,Barbados,Sterling Pound
883,Livre sterling,1907,Barbados,Sterling Pound
884,Livre sterling,1908,Barbados,Sterling Pound
885,Livre sterling,1909,Barbados,Sterling Pound
886,Livre sterling,1911,Barbados,Sterling Pound
887,Livre sterling,1912,Barbados,Sterling Pound
888,Livre sterling,1913,Barbados,Sterling Pound
889,Livre sterling,1924,Barbados,Sterling Pound
890,Livre sterling,1925,Barbados,Sterling Pound
891,Livre sterling,1926,Barbados,Sterling Pound
892,Livre sterling,1927,Barbados,Sterling Pound
893,Livre sterling,1928,Barbados,Sterling Pound
894,Livre sterling,1929,Barbados,Sterling Pound
895,Livre sterling,1930,Barbados,Sterling Pound
896,Livre sterling,1931,Barbados,Sterling Pound
897,Livre sterling,1932,Barbados,Sterling Pound
898,Livre sterling,1933,Barbados,Sterling Pound
899,Livre sterling,1934,Barbados,Sterling Pound
900,Livre sterling,1935,Barbados,Sterling Pound
901,Livre sterling,1936,Barbados,Sterling Pound
902,Livre sterling,1937,Barbados,Sterling Pound
903,Livre sterling,1938,Barbados,Sterling Pound
904,Livres sterling,1852,Bathurst,Sterling Pound
905,Livres sterling,1853,Bathurst,Sterling Pound
906,francs,1910,BEL,Belgian Franc
907,Francs,1906,Belgian Congo,Belgian Franc
