source,reporting,partner,flow,unit,currency,year,export_import,special_general,species_bullions,transport_type,statistical_period,partner_sum,world_trade_type,notes,,
T-CAN_1928_37-38_1927,Canada,Other Italian Africa,,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Japan,11170380,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Korea,74,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Jugoslavia,6854,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Latvia,,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Liberia,,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Lithuania,4107,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Mexico,2372972,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Morocco,13215,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Netherlands,7693668,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Netherlands East Indies,857439,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Netherlands Guiana,,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Netherlands West Indies,180267,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Nicaragua,70035,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Norway,911357,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Panama,240,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Paraguay,14047,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Persia,115483,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Peru,5893106,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Poland and Dantzig,43875,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Portugal,471026,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Azores and Madeira,91841,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Portuguese Africa,,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Portuguese Asia,,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Roumania,35666,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Russia (USSR),20336,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Salvador,78639,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,San Domingo,6015541,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Siam,16988,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Spain,2220823,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Canary Islands,326,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Spanish Africa,,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Sweden,1643973,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Switzerland,9491779,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Syria,13268,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Turkey,406114,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,United States,687022521,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Alaska,173572,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,American Virgin Islands,,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Guam,,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Hawaii,255576,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Philippine Islands,178764,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Puerto Rico,15696,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Uruguay,55280,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Venezuela,190778,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Other Foreign Countries,,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1927,Canada,Total,1030892505,1,dollar,1927,Imp,Spe,NS,,Year ended March 31,,total_reporting,,,
T-CAN_1928_37-38_1928,Canada,United Kingdom,185895857,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Irish Free State,29611,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Aden,14546,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,British East Africa,1223113,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,British South Africa,404364,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Gambia,,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Gold Coast,1823922,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Nigeria,33703,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Sierra Leone,,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Other Bristish West Africa,81688,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Bermuda,53642,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,British India,9239779,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Ceylon,2731531,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Straits Settlements,2459045,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Other Bristish East Indies,6150,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,British Guiana,6072172,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,British Honduras,157925,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,British Sudan,6844,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Barbados,6215804,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Jamaica,5481308,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Trinidad and Tobago,2099201,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Other British West Indies,3552999,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Falkland Islands,,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Gibraltar,683,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Hong-Kong,1440897,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Iraq (Mesopotamia),66738,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Malta,875,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Newfoundland,2097525,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Australia,5301618,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Fiji,4317876,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,New Zealand,8262322,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Other British Oceania,,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Palestine,15590,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Other British Countries,,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Abyssinia,40784,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Albania,,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Argentina,9849754,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Armenia,10,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Austria,594875,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Belgium,9898237,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Belgian Congo,,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Bolivia,1968,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Brazil,2088200,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Bulgaria,10751,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Chile,522597,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,China,2572453,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Colombia,7580376,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Costa Rica,47358,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Cuba,5587171,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Czechoslovakia,2423984,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Denmark,126283,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Greenland,,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Ecuador,618001,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Egypt,159213,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Estonia,188,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Finland,93106,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,France,26473732,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,French Africa,142331,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,French East Indies,61340,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,French Guiana,,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,French Oceania,,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,French West Indies,,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Madagascar,62671,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Saint-Pierre et Miquelon,77560,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Germany,17055798,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Greece,254134,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Guatemala,93390,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Hayti,198206,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Honduras,622299,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Hungary,66939,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Iceland,1576,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Italy,4241802,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Tripoli,,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Other Italian Africa,,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Japan,12505373,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Korea,2101,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Jugoslavia,12041,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Latvia,41043,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Liberia,,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Lithuania,4854,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Mexico,1174087,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Morocco,14728,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Netherlands,8794049,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Netherlands East Indies,1131283,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Netherlands Guiana,13409,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Netherlands West Indies,495078,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Nicaragua,2561,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Norway,1064215,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Panama,3230,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Paraguay,130406,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Persia,124427,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Peru,5216402,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Poland and Dantzig,135452,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Portugal,722279,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Azores and Madeira,130343,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Portuguese Africa,,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Portuguese Asia,,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Roumania,46947,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Russia (USSR),73119,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Salvador,23044,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,San Domingo,2452841,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Siam,42379,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Spain,2572150,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Canary Islands,1964,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Spanish Africa,,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Sweden,1862120,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Switzerland,8595677,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Syria,15162,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Turkey,526321,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,United States,719436237,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Alaska,171562,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,American Virgin Islands,,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Guam,,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Hawaii,309753,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Philippine Islands,159879,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Puerto Rico,1490,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Uruguay,80507,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Venezuela,213538,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Other Foreign Countries,,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1928,Canada,Total,1108956466,1,dollar,1928,Imp,Spe,NS,,Year ended March 31,,total_reporting,,,
T-CAN_1928_37-38_1924,Canada,United Kingdom,360057782,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Irish Free State,,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Aden,33807,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,British East Africa,320939,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,British South Africa,8019853,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Gambia,7446,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Gold Coast,97877,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Nigeria,88508,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Sierra Leone,16032,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Other Bristish West Africa,102755,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Bermuda,1424596,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,British India,3120578,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Ceylon,445129,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Straits Settlements,1280543,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Other Bristish East Indies,1613,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,British Guiana,2528960,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,British Honduras,349471,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,British Sudan,,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Barbados,1769811,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Jamaica,3132042,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Trinidad and Tobago,3447013,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Other British West Indies,2702846,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Falkland Islands,,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Gibraltar,37197,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Hong-Kong,3809977,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Iraq (Mesopotamia),,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Malta,274351,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Newfoundland,10507963,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Australia,19923997,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Fiji,269545,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,New Zealand,12735620,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Other British Oceania,63598,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Palestine,26520,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Other British Countries,,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Abyssinia,803,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Albania,,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Argentina,7305866,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Armenia,,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Austria,52458,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Belgium,17452442,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Belgian Congo,1974,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Bolivia,62235,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Brazil,2624310,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Bulgaria,1985,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Chile,621208,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,China,12998248,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Colombia,240166,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Costa Rica,134185,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Cuba,6776605,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Czechoslovakia,94964,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Denmark,3749799,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Greenland,,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
T-CAN_1928_37-38_1924,Canada,Ecuador,56039,1,dollar,1924,Exp,Spe,NS,,Year ended March 31,,,,,
