year,Algeria,Angola (Portuguess Africa),Basutoland ,Bechuanaland Protectorate,Belgium Congo (Zaire),British Bechuanaland,British Cameroon,British East Africa (Kenia & Uganda),British Somaliland,Cabo Verde (Portuguese Africa),Camerun,Canary Island (Spanish Africa),Ceuta Y Melilla,Egypt,Eritrea,Ethiopia,French Equatorial Africa-Congo-Final,French Somalia,French West Africa & Togo,Gambia,German South West Africa,Ghana-Gold Coast,Guinea Bissau (Portuguese Africa),Italia Somalia,Italian Libia Cyrenaica,Liberia,Madagascar,Malawi,Marocco,Mauritius,Mozambique (Portuguese Africa),Nigeria,Reunion,Rodhesia,Rwanda and Burundi,St. Helena,S.Tome e Principe (Portuguess Africa),Seychelles,Sierra Leone,South Africa,Spanish Guinea,Sudan (Anglo-Egyptian Sudan),Swaziland,Tanganica (German East Africa),Togo (German West Africa),Tunisia,Zanzibar Isl.,Argentina,Bahamas,Barbados,Bermuda,Bolivia,Brasil,British Guiana,British Honduras (Belize),Canada,Chile,Colombia,Costa Rica,Cuba,Danish Virgin Island,Dominican Republic,Duch Antilles,Ecuador,El Salvador,Falkland Islands,French Guiana (French Colonies),Granada (Winward Island),Guadalupe (French Colonies),Guatemala,Haiti,Honduras,Jamaica,"Leward Island (L.I Antigua, L.I Dominica, L.I St.Christopher, Montserrat, Nevis, Virgin Island)",Martinique (French Colonies),Mexico,New Foundland,Nicaragua,Panama,Paraguay,Peru,Puerto Rico,St. Barthelemy (Norvegian Colonies),St. Vicente (Winward Island),St.Lucia (Winward Island),St.Pierre e Michelon,Surinam (Duch Guayana),Trinidad & Tobago (Winward Island),Turk Island,United states,Uruguay,Venezuela,Abu Dhabi,Aden,Afghanistan,Ajman  ,Bahrain,Bhutan,British Malaya,Brunei,Bukhara,Ceylon (Sri Lanka),China,Danish India,Dubai,Dutch East Indies (Indonesia),Formosa (Taiwan),French India,French Indochina,Fujairah  ,Hong-Kong,India,Iraq,Japan,Khiva,Kiautchou,Kokand,Korea,Kuwait,Kwang-Chou-Wan,Kwantung (Port Arthur),Macao,Maldive,Manchukuo,Mongolia,Nepal,North Yemen ,Oman,Ottoman Empire/Turkey,Palestine ,Persia (Iran),Philippines,Portuguese India,Quatar,Ras al Khaimah  ,Sabah (British Borneo),Sarawak,Saudi Arabia,Sharjah  ,Siam (Thailand),Sikkim,Syria and Lebanon,Albania,Andorra,Austria,Austria-Hungary,Belgium,Bulgaria,Crete,Cyprus,Czechoslowakia,Denmark,Dodecanese Is.,Estonia,Faroe Is,Finland,France,Germany/Zollverein,Gibraltar,Greece,Hungary,Iceland,Ionian islands,Ireland,Italy,Latvia,Lithuania,Luxembourg,Malta,Monaco,Montenegro,Netherlands,Norway,Poland,Portugal,Romania,Russia/USSR,Serbia/Yugoslavia,Spain,Sweden,Switzerland,United Kingdom,Australia,British settlement Oceania,Dutch new Guinea,French Polinesia,German colonies Oceania,Hawai,New Zeland,US settlement Oceania
1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0719577344066833",0,"0,0527781854311437",0,0,0,0,0,0,0,0,0,"0,0574753794919741",0,0,0,0,0,0,"0,0488112098875404",0,0,0,0,0,0,0,0,"0,794641326275289","0,120929957854767","0,386876099191245","0,0064847845292255","0,13918121414912","3,99203923068499","2,00770880205814","0,178430894759376","1,98956420622627","0,609857285097909","0,268641619390651","0,0121094346274093","2,22916927702991","0,346384223020087","0,151145531581069","0,0303568525508093","0,114223644933268","0,00355426675716442","0,00637906708215733","0,15209943326617","0,326461729864984","0,696326417805059","0,00371157282177577","1,26715751633949","0,00318438492956478","2,88986952278213","0,260416416713064","0,853789410439066","2,80777829405908","0,569520273262927","0,000781139804531546",0,"0,072977534845239","1,22386325921009","0,222010235280558","0,0101428473338754","0,451651663165603","0,111159847728437","0,0653355034331862","0,795698486662366","0,403722978252665","0,0103223734302512","8,9715399933621","0,236117423649261","0,148370542508609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,6351799818184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,285291169939664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,346144672459047",0,0,0,"0,236950960674188","12,6820103334899","10,7327265947085",0,0,0,0,0,0,0,0,0,0,0,0,0,"3,47043701799486",0,0,"2,898",0,"7,72345802287748",0,"4,35010060362173","1,14993439107129",0,"36,7",0,0,0,0,0,0,0,
1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0557105473834329",0,"0,0421914065160737",0,0,0,0,0,0,0,0,0,"0,0459463901799956",0,0,0,0,0,0,"0,03902016679966",0,0,0,0,0,0,0,0,"1,13024022193668","0,115637649897135","0,369945079825256","0,00620098821128777","0,134794141304233","4,39725090162329","1,91984460812118","0,170622149424689","1,8665834303987","0,590634228659823","0,268956461678174","0,0308176644398444","2,2319499993688","0,332069441072674","0,158710150590727","0,0286834729125668","0,121350670366372","0,00904536038404804","0,00609989732075121","0,151769790239712","0,312174649628822","0,876638915074056","0,00944569331970567","1,1592396565735","0,00810403699479902","2,76339896293703","0,24901970493943","1,00088577063667","3,51645520542764","0,551706676830446","0,00198794618554451",0,"0,0680156025500262","0,64286718765695","0,240553153119472","0,00960636940544867","0,431885843897564","0,106295113156968","0,0640794982004656","0,780630057724582","0,38605468192322","0,00987063111581016","9,89412781003275","0,308402266588727","0,153183629489376",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,71135890125261",0,0,0,0,0,"9,40814637656323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,287030575726031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,302828663701373",0,0,0,"0,242482889717165","12,205754141238","13,2556228862274",0,0,0,0,0,0,0,0,0,0,0,0,0,"3,84900684084728",0,0,"2,9988",0,"7,19941720823861",0,"4,42596348884381","1,12017844944023",0,37,0,0,0,0,0,0,0,
1823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0536708729474375",0,"0,039191556715285",0,0,0,0,0,0,0,0,0,"0,0426795574097747",0,0,0,0,0,0,"0,0362457952091773",0,0,0,0,0,0,0,0,"1,21228013794322","0,121492355703126","0,38867530833368","0,00651494272104994","0,142176427358755","5,32443932781962","2,01704586898877","0,179260706933907","2,01875145648174","0,622981560579227","0,794717604266059","0,160926665934956","2,30230225947409","0,340911810097081","0,150911360408307","0,0290234511302597","0,134358469664879","0,0472339392112719","0,00640873362356016","0,106939833927943","0,327979975448663","0,606879553327339","0,0493244365208617","1,13568576450076","0,0423184455373716","2,90330917355586","0,261627511424703","0,752253246404367","3,87114310049004","0,575321976720973","0,0103808499934269",0,"0,0735513637501276","0,704987611836609","0,279120309318478","0,00974318624671967","0,453752118074196","0,111676808622953","0,0662604328906272","0,814847556527811","0,405600535628274","0,0103703787443198","10,0010417751849","0,367756743196118","0,452595886162859",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,64509464407349",0,0,0,0,0,"9,67864792675038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,307689900373023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,318223420484166",0,0,0,"0,303334109189914","12,2917321596982","10,6900333844838",0,0,0,0,0,0,"4,29745183374469",0,0,0,0,0,0,"3,33278742220766",0,0,"2,164",0,"8,41028038051433",0,"3,57026807473599","1,29074724892296",0,"35,4",0,0,0,0,0,0,0,
1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0497286356747701",0,"0,0368258278583871",0,0,0,0,0,0,0,0,0,"0,0401032815731847",0,0,0,0,0,0,"0,0340578820244448",0,0,0,0,0,0,0,0,"1,23161749031407","0,132019289787788","0,42235281279464","0,00707944220904596","0,140195953220132","4,75645942580225","2,19181660897237","0,194793088662305","2,24580717548622","0,614303618022312","1,28670067350921","0,0113335396361623","2,50491326327822","0,332759405902207","0,164550345677403","0,0279216789848465","0,144496183442189","0,00332653211394687","0,00696403042417724","0,166483376995034","0,356398418425224","1,07381409478225","0,00347375901372681","1,05783587831371","0,00298034994419402","3,15487186752569","0,284296720129752","0,882589676466143","4,12544696258933","0,649071731695537","0,000731089370267026",0,"0,0649945621389953","0,735049979249207","0,307926439062619","0,00939545645280395","0,493068325337598","0,121353256135683","0,0754211093989182","0,916600358726296","0,440744558299923","0,011268939751246","11,2998993281696","0,400143900508632","0,745088680674293",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,20464326485125",0,0,0,0,0,"8,97833861317815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,318132207518423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,369551649431411",0,0,0,"0,35035550605522","13,9872338738453","12,4409392522035",0,0,0,0,0,0,"4,86260357546079",0,0,0,0,0,0,"3,80605238619988",0,0,"2,124",0,"8,70354916792365",0,"3,5941912061315","1,2653197249216",0,"38,4",0,0,0,0,0,0,0,
1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0534549118967154",0,"0,0392778446143044",0,0,0,0,0,0,0,0,0,"0,0427735248264487",0,0,0,0,0,0,"0,0363255974364684",0,0,0,0,0,0,0,0,"1,28108366910238","0,125724760023466","0,402215510469696","0,00674190244670314","0,163503228683726","5,05129311706434","2,08731328294108","0,185505575478133","2,14851248978957","0,716430272284916","0,711335827680748","0,0288939937346788","2,58839032305303","0,331968363712282","0,163540655661257","0,027454407208274","0,191574578243228","0,00848073956982561","0,00663199336463018","0,105659885289449","0,339405746700198","0,741540371630647","0,00885608330676765","1,00706259961342","0,00759817456674567","3,00445116078894","0,270741775472555","0,900192962773112","4,31957223859374","0,616129733949385","0,00186385651456888",0,"0,0780069764233799","0,783303951964531","0,347200694847897","0,00926003924836853","0,46955938770681","0,115567270739372","0,0722116942973351","0,864398259532244","0,419730358442149","0,0107316495053237","13,0965938502951","0,481720942465739","0,405220946866113",0,0,0,0,0,0,0,0,0,"0,172377692666667",0,0,0,"1,2056504467579",0,0,0,0,0,"9,57019810848849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,305163318145372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,519685922296037",0,0,0,"0,323617849014164","17,6350621825889","10,4181133418098",0,0,0,0,0,0,"6,0698561162204",0,0,0,0,0,0,"4,21388399227734",0,0,"2,7703",0,"8,55961450856143",0,"5,60926076360682","1,5329328355008",0,"38,9",0,0,0,0,0,0,0,
1826,0,0,0,0,0,0,0,0,0,0,0,"0,142671","0,00558836662749706",0,0,0,0,0,0,"0,0505575061910827",0,"0,0378480852059724",0,0,0,0,0,0,0,0,0,"0,0412165185765216",0,0,0,0,0,0,"0,0350033032727211","0,189999995552273",0,0,0,0,0,0,0,"0,667799073101621","0,119430230259144","0,382078208144752","0,00640436268436031","0,166976170139663","3,66416568026267","1,98280995690979","0,176218062293961","1,99607041574535","0,731647833509471","0,732163725199422","0,029357755190429","2,80647914803674","0,322536501685623","0,14735198281354","0,0262904747100768","0,138531977577878","0,017895990863052","0,00629995630508312","0,154222307479144","0,322413074975172","0,868531601367088","0,0186880383055555","0,933706662707048","0,016033609038787","2,85403045405218","0,257186830815358","1,12645299718312","4,04625427210678","0,583187736203232","0,00393309556084512",0,"0,0560158275095625","0,812942037232745","0,381267693722672","0,00888839991824468","0,446050450076022","0,109781285343061","0,0671531464353123","0,804508471068438","0,398716158584376","0,0101943592594014","10,873099747988","0,425034116516317","0,42148358780004",0,0,0,0,0,0,0,0,0,"0,203719091333333",0,0,0,"0,957109828062005",0,0,0,0,0,"9,58403653422387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,355327751659352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,435588334556551",0,0,0,"0,370639245879469","26,205162456292","11,7492734510634",0,0,0,0,0,0,"5,13207002585952",0,0,0,0,0,0,"3,85722510074842",0,0,"1,8729",0,"7,5045363463745",0,"3,33725029377203","1,14719969914379",0,"31,5","0,0979920331680351",0,0,0,0,"0,00770682608924235","0,0009323087527383",
1827,0,0,0,0,0,0,0,0,0,0,0,"0,146715156008916","0,0055531853144934",0,0,0,0,0,0,"0,0554244841718391",0,"0,0416214372287941",0,0,0,0,0,0,"0,258687331950207",0,0,"0,0453256943220846",0,0,0,0,0,0,"0,0384930382088683","0,218802994873409",0,0,0,0,0,0,0,"0,0841074703441859","0,128169027595179","0,410035150204124","0,00687297458809399","0,168304696362457","4,61535603453312","2,12789361229343","0,189112066852056","2,12836576394033","0,737469103286195","0,583263896825741","0,0302955757631993","2,89436362899631","0,318274716623447","0,175754996903454","0,0255697145982517","0,16070843910199","0,0383547244843022","0,00676092871765017","0,119654280901126","0,346004275583112","0,80445462496211","0,0400522421947318","0,879236166159002","0,0343632639219406","3,06286195069015","0,276005379411604","0,941958770308999","5,48939386206623","0,623786444684139","0,00842941850837087",0,"0,0618047485206441","0,847392157373697","0,425226698687122","0,00866513716107774","0,478688287886463","0,117814062319383","0,0722481202938609","0,875690352929617","0,427890511651525","0,010940287985699","11,3456785120953","0,30741290102997","0,340065775154061",0,0,0,0,0,0,0,0,0,"0,250731189333333",0,0,0,"1,13533925791646",0,0,0,0,0,"9,12975464158014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,373865528776557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,831134348955527",0,0,0,"0,478358197521886","20,8689788741432","10,0240182928121",0,0,0,0,0,0,"4,8798888849102",0,0,0,0,0,0,"3,51184517851185",0,0,"2,2528",0,"9,89244437864737",0,"3,9553368660106","1,23231080790856",0,"37,2","0,097264881072977",0,0,0,0,"0,00809470654675765","0,000982296180917746",
1828,0,"0,0950913801919082",0,0,0,0,0,"0,0283503391577579",0,0,0,"0,150873947772992","0,00597284037106063",0,0,0,0,0,0,"0,0597601639438783",0,"0,0448100664924468",0,0,0,0,0,"0,00547106497273684","0,157425061256046","0,670895866700911","0,02900082420845","0,0487981076968633",0,0,0,0,0,"0,0156724312018441","0,0411237258076814","0,26441999382",0,0,0,"0,0503010986028645",0,0,"0,24293945092905","0,383767699798804","0,121267930818262","0,630794636046407","0,00734158649182767","0,173188104086995","5,1557855394302","1,99740412537084","0,144547907045142","2,27029271197141","0,758866975083191","0,6447072400054","0,0314082923821167","2,66090414739063","0,315525277725657","0,17927534138349","0,0249840063603875","0,157611170092128","0,0825830149334015","0,00516771939562305","0,186238592511529","0,554640559362788","0,944950038085863","0,0862380048287793","0,831781733054017","0,0739888495037294","3,27169344732811","0,624544010566174","1,01330022810786","5,70930052313774","0,664385153165046","0,0181497013449176",0,"0,069905862472012","0,887397186870609","0,476452698086513","0,00848664517970354","0,693662052969432","0,125846839295705","0,0772035656115415","0,821784467184745","0,51378993258192","0,0103512222217368","10,3989124259395","0,425290010149298","0,375326106347829",0,0,0,0,0,0,0,0,0,"0,1623969020632",0,0,0,"1,14755185682246",0,0,0,0,0,"10,5763229843868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,500022839974452",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,664295423309406",0,0,0,"0,329149778057141","21,4593988691443","16,2738769398896",0,0,0,0,0,0,"5,48577943767945",0,0,0,0,0,0,"3,4108915019598",0,0,"1,921",0,"7,0067951099405",0,"4,19635787806809","1,25077550325363",0,"36,8","0,100249573898223",0,0,0,0,"0,00774636312143215","0,000938615221688062",
1829,0,"0,125286793428582",0,0,0,0,0,"0,0303208246773643",0,0,0,"0,155150624760431","0,00631463674238628",0,0,0,0,0,0,"0,0645447825555503",0,"0,063224899432993",0,0,0,0,0,"0,00587211414733573","0,0632268559252131","0,720075","0,0311266912324104","0,0688518382844756",0,0,0,0,0,"0,0168212780221211","0,0574096817932918","0,348457992883636",0,0,0,"0,0539883540415445",0,0,"0,200890216961517","1,36812413049435","0,0762488483704224","0,603752986913177","0,00702685869509565","0,182124836859213","4,391020807803","2,10186632893747","0,122489182939032","2,39109298961","0,798025503907857","0,592515671629981","0,0329570878266465","2,86960098724805","0,316596103041558","0,141025964971281","0,0247080045494568","0,147886493380534","0,0289141648917517","0,00437909990789678","0,153926825369007","0,357462299471728","1,01192630667057","0,0301938587924632","0,796439154703441","0,0259051549089977","3,13143863027918","0,602288733608388","0,9845283796411","6,46413956673953","0,690309","0,00635461732471505",0,"0,0580748606388685","0,940569831195653","0,540329210276456","0,00841271232055593","0,478630642978166","0,114855313451856","0,0794692575421053","0,857327212735578","0,450278441026724","0,00650847069219475","11,517893870835","0,527079153389371","0,340294612411501",0,0,0,0,0,0,0,0,0,"0,215761851776807",0,0,0,"0,951013305348929",0,0,0,0,0,"10,4793828509603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,468785699417471",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,754192890571245",0,0,0,"0,377554157183191","21,4315976904005","14,7200159328574",0,0,0,0,0,0,"4,55365705845789",0,0,0,0,0,0,"2,87722199255891",0,0,"1,6947",0,"9,09826260027694",0,"4,6031746031746","1,15081259955149",0,"35,8","0,20303578774167",0,0,0,0,"0,0156880554798547","0,00187528752171898",
1830,"0,058885879166176","0,147356735810759",0,0,0,0,0,"0,0251617948891182",0,0,0,"0,159548528548951","0,00635904856711642",0,0,0,0,0,"0,0841226845231085","0,0503088574609629",0,"0,0734643602087502",0,0,0,0,0,"0,00485573784154794","0,101107370156636","0,59544064344169","0,0257391203077975","0,0800025985668205",0,0,0,0,0,"0,0139097630233008","0,0705301369505999","0,281494994264773",0,0,0,"0,0446437666477173",0,"0,0124649558565891","0,202824005996756","1,38350672029474","0,0790530689783529","0,571329584512645","0,00664949465380516","0,190278623886587","4,67659638972596","1,7805831686978","0,151695292560219","2,32033047467","0,833753360215054","0,491859252606776","0,0348356873499885","3,33291330645161","0,326584971438172","0,140868870110678","0,0231014784946237","0,150477244154637","0,0101976857182152","0,00542324494081633","0,212892778707076","0,261824945839141","0,77015854313714","0,0106490186985669","0,712515751008065","0,00913644330495599","2,9632706923925","0,560419300951257","0,91668425515978","5,98911910007738","0,685682","0,0022411987542983",0,"0,056505269810791","1,00423439578087","0,644188508064516","0,0084005376344086","0,3359753969869","0,122255739883135","0,0874917481590138","0,722159686735272","0,231015399645407","0,00674783414529897","12,3907930107527","0,607682254562164","0,276652138911539",0,0,0,0,0,0,0,0,0,"0,189101620798553","9,2217379607167",0,0,"0,944143939951744",0,"0,159736041674029",0,0,0,"10,3161596836512",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,7",0,0,"0,511505336407883",0,0,0,0,0,0,0,0,0,0,0,0,0,"13,5539757419702","3,50937999127721",0,0,0,0,"0,926293732435687",0,0,0,"0,363724334575748","17,3323966569256","16,0516469644345",0,0,0,0,0,0,"4,67902912186388",0,0,0,0,0,0,"2,87734297928313","0,57352200164662",0,"1,6578",0,"10,8893303484838","0,207474594674059","3,93782383419689","1,15989317733775","3,51727632739713","38,3","0,201646505376344",0,0,0,0,"0,0160095016929939","0,00187419388570965",
1831,"0,0596729920038191","0,192684685180257",0,0,0,0,0,"0,0254040048075476",0,0,0,"0,16407109543672","0,00672147052178287",0,0,0,0,0,"0,0852471314340273","0,0380886561145405",0,"0,0877527430375774",0,0,0,0,0,"0,00490247965276208","0,0469603049289891","0,601172413782921","0,0259868876176285","0,0955626300211957",0,0,0,0,0,"0,014043659773596","0,0806557703211318","0,253250994873409",0,0,0,"0,0450735119471198",0,"0,0036250195531209","0,203379639216128","1,37525492973757","0,0739517845803161","0,309472912608696","0,00653272832135667","0,197692091109659","4,84929548184432","1,82352871972024","0,151695292560219","2,40852976221","0,866237320219748","0,4617571421664","0,0353301595057654","2,65797000061727","0,310338845149748","0,122816118705882","0,0235275451100502","0,166071308260249","0,203492588853913","0,00542324494081633","0,207077430103094","0,21715844389612","1,05149623642775","0,212498839796012","0,710929951937432","0,182315728530599","2,91123512144806","0,430741706344794","0,941725341289121","5,48687148644587","0,803534","0,0447226311194993",0,"0,0569272028290914","1,02878541593794","0,676586795598804","0,00808641503681571","0,277479729353712","0,0802092669546839","0,107343453208115","0,756493317155009","0,301698781996122","0,00631239727370352","12,2939857204584","0,535644625695072","0,356988539330466",0,0,0,0,0,0,0,0,0,"0,0913491999477768","8,78383590815951",0,0,"0,993068818091639",0,"0,137440494435566",0,0,0,"10,6716466661586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,6",0,0,"0,395003159699778",0,0,0,0,0,0,0,0,0,0,0,0,0,"14,5447063401715","3,68507387308722",0,0,0,0,"0,989652588411633",0,0,0,"0,318393249362463","17,6746549990811","14,8612280261842",0,0,0,0,0,0,"6,39688811414269",0,0,0,0,0,0,"3,15338042381433","0,580647351999065",0,"1,3587",0,"9,42216946886877","0,207956080327565","5,00614502253175","1,24383600163909","2,78418257456323","37,2","0,407440176128063",0,0,0,0,"0,0326594741549639","0,00390245753558463",
1832,"0,0351356626976381","0,229081547545801",0,0,0,0,0,"0,025473598684795",0,0,0,"0,168721859127307","0,00672466556904373",0,0,0,0,0,"0,0501938038537687","0,0920256181192753",0,"0,106477976064423",0,0,0,0,0,"0,00491590991975135","0,226230454421238","0,602819316288501","0,0260580782932957","0,115954385923788",0,0,0,0,0,"0,0140821321617801","0,0584674949227495","0,293664993983864",0,0,0,"0,0451969901341741",0,"0,00367949641904594","0,2167219185695","1,39243240379247","0,070499750380868","0,300388007030221","0,0062247082789449","0,204367094845132","6,02798152485048","1,71397900818946","0,0874551903649631","2,35442508977","0,89548551783766","0,578104903913302","0,0365909447614246","2,79864956666735","0,30115001855717","0,131902288689126","0,0244692278299285","0,140867980416126","0,117317306263893","0,00312660274877438","0,215305513078458","0,15233771453336","1,04991454102877","0,122509579388013","0,724379188963153","0,105108447836909","2,77534004793623","0,325307525555026","0,897782317823594","6,99808368510412","0,709589","0,0257834383135204",0,"0,0789352290636408","1,04987957263726","0,725672847224382","0,00794898696009943","0,283706373327511","0,0728860892335426","0,112833149725596","0,701664979053746","0,31349288931266","0,00601773756544912","13,1749593428989","0,611251494048187","0,47059307902917",0,0,0,0,0,0,0,0,0,"0,117634678124713","9,14855555152793",0,0,"1,57507486525841",0,"0,132124102970955",0,0,0,"8,85125836677979",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,2",0,0,"0,540069899033914",0,0,0,0,0,0,0,0,0,0,0,0,0,"14,3558244169382","4,11187214545476",0,0,0,0,"0,882051293783457",0,0,0,"0,376171174922447","18,860343578104","14,0030439249572",0,0,0,0,0,0,"6,98771522398869",0,0,0,0,0,0,"3,60965894946478","0,574185737230018",0,"1,3846",0,"10,5810657707589","0,210810852255182","3,56715823037067","1,20504566830713","2,76826082326427","36,5","0,504559771085081",0,0,0,0,"0,0483194996462628","0,00577081180530988",
1833,"0,039177277179236","0,261042841553433",0,0,0,0,0,"0,0271447387807169",0,0,0,"0,173504453490739","0,00677751771448198",0,0,0,0,0,"0,0559675388274801","0,0656259795119161",0,"0,120559009716591",0,0,0,0,0,"0,00523840750937306","0,327929525171401","0,642365967804499","0,0277675619040505","0,131288614377956",0,0,0,0,0,"0,0150059598463887","0,05672498098717","0,291047993164545",0,0,0,"0,0481620404736572",0,"0,00217306548739983","0,265357633108177","1,43302760957654","0,0751572725633085","0,407243583664845","0,00653963209493756","0,215957869737416","8,1186958848441","1,81743631981122","0,116274565780649","2,36588005459","0,946273395721925","0,653758909429482","0,0384358288770053","2,92446524064171","0,296390481543314","0,12217316587711","0,0258106248178377","0,159412045921621","0,155977235741682","0,0041569216814371","0,230680924129284","0,292620684899207","0,838969255322742","0,162880534452738","0,748582588130895","0,139745154988661","2,45532234756518","0,509376167072212","0,705082696874987","8,22928571859383","0,618992","0,0342799333204332",0,"0,0550706975485696","1,07121126689039","0,789392202488942","0,00792505244255756","0,299665068026201","0,0696628868030086","0,128711794333734","0,745626794893053","0,321806169381353","0,00641529565675821","15,1967747326203","0,623782854864854","0,50509692513369",0,0,0,0,0,0,0,0,0,"0,0757573721295699","9,29969637202687",0,0,"1,66171505348647",0,"0,14074101092926",0,0,0,"8,4020936517602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,1",0,0,"0,646060626201951",0,0,0,0,0,0,0,0,0,0,0,0,0,"11,5058594652907","3,98085851199602",0,0,0,0,"0,867004803900682",0,0,0,"0,419504619092434","23,6633859103481","11,440153241632",0,0,0,0,0,0,"8,21829219546187",0,0,0,0,0,0,"3,44282744282744","0,667457619124678",0,"1,4442192358",0,"10,2932861585531","0,213095270304144","5,2734375","1,38953647770369","3,37196465880497","39,7","0,496177306149733",0,0,0,0,"0,0493358474007786","0,00580668084990537",
1834,"0,0948316737790422","0,30763577515547",0,0,0,0,0,"0,0332364334984458",0,0,0,"0,178422615402818","0,00694251421800847",0,0,0,0,0,"0,135473819684346","0,0733677857659305",0,"0,11827106843133",0,0,0,0,0,"0,00641398630613156","0,288338579895685","0,78652271967213","0,0339990276603272","0,128797049111899",0,0,0,0,0,"0,0183735268386206","0,0577272241961309","0,369801991338636",0,0,0,"0,0589703392721278",0,"0,00240833956757363","0,23146362028561","1,49634172231683","0,0913318109973944","0,541399136313243","0,00769967287399816","0,234704443644224","7,56236467697771","1,51934909197473","0,13761212175913","2,35072751797","1,02841619593808","0,763837396908049","0,0751331172079669","3,01754991160364","0,296707546427224","0,156332701726967","0,0276923462497832","0,165748751062038","0,184600632239981","0,00491975875143878","0,213107701067585","0,274260596451351","0,803310898650127","0,192770755915674","0,786858172137944","0,165389800894433","3,10519758921961","0,731219408908683","0,696765351588544","10,1838207416371","0,70662","0,0405706469537417",0,"0,0950530703627165","1,11171575343943","0,873429332824831","0,00803665799061173","0,42175201441048","0,0841392950829863","0,153012672571705","0,618855275101101","0,37932219879751","0,00779592646768677","18,4877754301238","0,705499372153714","0,58560648527446",0,0,0,0,0,0,0,0,0,"0,116748693131658","11,9641378784249",0,0,"2,28585011521254",0,"0,144217724838746",0,0,0,"8,03019925643487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,9",0,0,"0,800711620541635",0,0,0,0,0,0,0,0,0,0,0,0,0,"10,5758883295574","4,56176869137507",0,0,0,0,"1,06453433618085",0,0,0,"0,421041266048817","22,9937110756057","12,1356185083336",0,0,0,0,0,0,"9,05967005214674",0,0,0,0,0,0,"4,08685601056803","0,875390864326397",0,"1,6125181825",0,"10,4467273069229","0,212648949592514","4,59922178988327","1,37680769803384","3,54230413851165","41,6","0,825268423095166",0,0,0,0,"0,0741667026001466","0,00845750445752867",
