put x to remove,new_slug_nb,nb_flows,new_slug,slug,author,name,author_editor,country,volume_number,volume_date,edition_date,pages,shelf_number,source_category,URL,type,notes,flow_date
,1,236,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1886,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1886,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1886,,,,statistical series,,primary,,
,1,4,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1887,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1887,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1887,,,,statistical series,,primary,,
,1,232,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1888,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1888,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1888,,,,statistical series,,primary,,
,1,4,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1889,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1889,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1889,,,,statistical series,,primary,,
,1,228,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1890,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1890,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1890,,,,statistical series,,primary,,
,1,4,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1891,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1891,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1891,,,,statistical series,,primary,,
,1,118,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1892,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1892,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1892,,,,statistical series,,primary,,
,1,228,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1893,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1893,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1893,,,,statistical series,,primary,,
,1,4,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1894,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1894,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1894,,,,statistical series,,primary,,
,1,236,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1895,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1895,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1895,,,,statistical series,,primary,,
,1,4,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1896,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1896,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1896,,,,statistical series,,primary,,
,1,240,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1897,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1897,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1897,,,,statistical series,,primary,,
,1,4,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1898,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1898,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1898,,,,statistical series,,primary,,
,1,245,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1899,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1899,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1899,,,,statistical series,,primary,,
,1,4,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1900,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1900,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1900,,,,statistical series,,primary,,
,1,252,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1901,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1901,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1901,,,,statistical series,,primary,,
,1,4,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1902,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1902,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1902,,,,statistical series,,primary,,
,1,232,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1903,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1903,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1903,,,,statistical series,,primary,,
,1,4,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1904,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1904,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1904,,,,statistical series,,primary,,
,1,118,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1905,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1905,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1905,,,,statistical series,,primary,,
,1,236,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1906,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1906,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1906,,,,statistical series,,primary,,
,1,124,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1907,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1907,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1907,,,,statistical series,,primary,,
,1,124,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1908,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1908,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1908,,,,statistical series,,primary,,
,1,4,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1909,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1909,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1909,,,,statistical series,,primary,,
,1,251,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1910,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1910,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1910,,,,statistical series,,primary,,
,1,5,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1911,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1911,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1911,,,,statistical series,,primary,,
,1,264,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1912,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1912,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1912,,,,statistical series,,primary,,
,1,5,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1913,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1913,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1913,,,,statistical series,,primary,,
,1,261,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1914,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1914,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1914,,,,statistical series,,primary,,
,1,5,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1915,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1915,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1915,,,,statistical series,,primary,,
,1,5,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1916,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1916,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1916,,,,statistical series,,primary,,
,1,4,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1917,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1917,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1917,,,,statistical series,,primary,,
,1,5,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1918,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1918,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1918,,,,statistical series,,primary,,
,1,4,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1920,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1920,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1920,,,,statistical series,,primary,,
,1,4,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1921,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1921,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1921,,,,statistical series,,primary,,
,1,4,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1922,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1922,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1922,,,,statistical series,,primary,,
,1,4,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1923,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1923,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1923,,,,statistical series,,primary,,
,1,4,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1924,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1924,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1924,,,,statistical series,,primary,,
,1,4,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1925,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1925,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1925,,,,statistical series,,primary,,
,1,4,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1926,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1926,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1926,,,,statistical series,,primary,,
,1,4,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1927,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1927,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1927,,,,statistical series,,primary,,
,1,4,StatistiekVanDenHandelEnDeScheepvaartInHetKoninkrijkDerNederlanden_1928,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden over het jaar 1928,,Statistiek van den Handel en de Scheepvaart in het Koninkrijk der Nederlanden,Ministerie van financiën,,,1928,,,,statistical series,,primary,,
