slug,acronym,source_category,author,name,edition_date,country,pages,volume_number,volume_date,flow_date,notes,shelf_number
T-CHN_1899_I_8-9_1895,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,8-9,vol.1,1899,1895,,
T-CHN_1899_I_8-9_1896,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,8-9,vol.1,1899,1896,,
T-CHN_1899_I_8-9_1897,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,8-9,vol.1,1899,1897,,
T-CHN_1899_I_8-9_1898,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,8-9,vol.1,1899,1898,,
T-CHN_1899_I_8-9_1899,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,8-9,vol.1,1899,1899,,
T-CHN_1891_I_6-7_1884,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,6-7,vol.1,1891,1884,,
T-CHN_1891_I_6-7_1885,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,6-7,vol.1,1891,1885,,
T-CHN_1891_I_6-7_1886,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,6-7,vol.1,1891,1886,,
T-CHN_1891_I_6-7_1887,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,6-7,vol.1,1891,1887,,
T-CHN_1891_I_6-7_1888,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,6-7,vol.1,1891,1888,,
T-CHN_1891_I_6-7_1889,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,6-7,vol.1,1891,1889,,
T-CHN_1891_I_6-7_1890,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,6-7,vol.1,1891,1890,,
T-CHN_1891_I_6-7_1891,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,6-7,vol.1,1891,1891,,
T-CHN_1883_I_6-7_1876,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,6-7,vol.1,1883,1876,,
T-CHN_1883_I_6-7_1877,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,6-7,vol.1,1883,1877,,
T-CHN_1883_I_6-7_1878,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,6-7,vol.1,1883,1878,,
T-CHN_1883_I_6-7_1879,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,6-7,vol.1,1883,1879,,
T-CHN_1883_I_6-7_1880,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,6-7,vol.1,1883,1880,,
T-CHN_1883_I_6-7_1881,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,6-7,vol.1,1883,1881,,
T-CHN_1883_I_6-7_1882,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,6-7,vol.1,1883,1882,,
T-CHN_1883_I_6-7_1883,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,6-7,vol.1,1883,1883,,
T-CHN_1875_I_6-7_1868,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,6-7,vol.1,1875,1868,,
T-CHN_1875_I_6-7_1869,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,6-7,vol.1,1875,1869,,
T-CHN_1875_I_6-7_1870,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,6-7,vol.1,1875,1870,,
T-CHN_1875_I_6-7_1871,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,6-7,vol.1,1875,1871,,
T-CHN_1875_I_6-7_1872,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,6-7,vol.1,1875,1872,,
T-CHN_1875_I_6-7_1873,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,6-7,vol.1,1875,1873,,
T-CHN_1875_I_6-7_1874,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,6-7,vol.1,1875,1874,,
T-CHN_1875_I_6-7_1875,T-CHN,statistical series,The maritime customs,Returns of trade and Trade reports. China,,,6-7,vol.1,1875,1875,,
EC-SP_1869_581_1869,EC-SP,statistical series,Dirección general de aduanas,Estadística general del comercio exterior de España,,,581,,1869,1869,,
EC-SP_1870_529_1870,EC-SP,statistical series,Dirección general de aduanas,Estadística general del comercio exterior de España,,,529,,1870,1870,,
EC-SP_1881_567_1881,EC-SP,statistical series,Dirección general de aduanas,Estadística general del comercio exterior de España,,,567,,1881,1881,,
EC-SP_1934_II_18-22_1932,EC-SP,statistical series,Dirección general de aduanas,Estadística general del comercio exterior de España,,,18-22,vol.2,1930,1932,,
EC-SP_1934_II_18-22_1933,EC-SP,statistical series,Dirección general de aduanas,Estadística general del comercio exterior de España,,,18-22,vol.2,1934,1933,,
EC-SP_1934_II_18-22_1934,EC-SP,statistical series,Dirección general de aduanas,Estadística general del comercio exterior de España,,,18-22,vol.2,1934,1934,,
EC-SP_1931_II_18-22_1929,EC-SP,statistical series,Dirección general de aduanas,Estadística general del comercio exterior de España,,,18-22,vol.2,1931,1929,,
EC-SP_1931_II_18-22_1930,EC-SP,statistical series,Dirección general de aduanas,Estadística general del comercio exterior de España,,,18-22,vol.2,1931,1930,,
EC-SP_1931_II_18-22_1931,EC-SP,statistical series,Dirección general de aduanas,Estadística general del comercio exterior de España,,,18-22,vol.2,1931,1931,,
EC-SP_1928_II_XIV-XVIII_1926,EC-SP,statistical series,Dirección general de aduanas,Estadística general del comercio exterior de España,,,XIV-XVIII,vol.2,1928,1926,,
EC-SP_1928_II_XIV-XVIII_1927,EC-SP,statistical series,Dirección general de aduanas,Estadística general del comercio exterior de España,,,XIV-XVIII,vol.2,1928,1927,,
EC-SP_1928_II_XIV-XVIII_1928,EC-SP,statistical series,Dirección general de aduanas,Estadística general del comercio exterior de España,,,XIV-XVIII,vol.2,1928,1928,,
EC-SP_1927_II_XIV-XVIII_1925,EC-SP,statistical series,Dirección general de aduanas,Estadística general del comercio exterior de España,,,XIV-XVIII,vol.2,1927,1925,,
EC-SP_1924_12-13_1924,EC-SP,statistical series,Dirección general de aduanas,Estadística general del comercio exterior de España,,,12-13,,1924,1924,,
EC-SP_1922_II_XVII-XIX_1922,EC-SP,statistical series,Dirección general de aduanas,Estadística general del comercio exterior de España,,,XVII-XIX,vol.2,1922,1922,,
EC-SP_1921_1_XII-XV_1920,EC-SP,statistical series,Dirección general de aduanas,Estadística general del comercio exterior de España,,,XII-XV,vol.1,1921,1920,,
EC-SP_1921_1_XII-XV_1921,EC-SP,statistical series,Dirección general de aduanas,Estadística general del comercio exterior de España,,,XII-XV,vol.1,1921,1921,,
EC-SP_1921_2_VIII-XI_1920,EC-SP,statistical series,Dirección general de aduanas,Estadística general del comercio exterior de España,,,VIII-XI,vol.2,1921,1920,,
EC-SP_1921_2_VIII-XI_1921,EC-SP,statistical series,Dirección general de aduanas,Estadística general del comercio exterior de España,,,VIII-XI,vol.2,1921,1921,,
EC-SP_1919_1681-1683_1919,EC-SP,statistical series,Dirección general de aduanas,Estadística general del comercio exterior de España,,,1681-1683,,1919,1919,,
EC-SP_1918_1623-1625_1918,EC-SP,statistical series,Dirección general de aduanas,Estadística general del comercio exterior de España,,,1623-1625,,1918,1918,,
EC-SP_1917_943-945_1917,EC-SP,statistical series,Dirección general de aduanas,Estadística general del comercio exterior de España,,,943-945,,1917,1917,,
EC-SP_1916_1_975-977_1916,EC-SP,statistical series,Dirección general de aduanas,Estadística general del comercio exterior de España,,,975-977,vol.1,1916,1916,,
EC-SP_1915_1_XII-XV_1915,EC-SP,statistical series,Dirección general de aduanas,Estadística general del comercio exterior de España,,,XII-XV,vol.1,1915,1915,,
T-IND_1938-39_II_16-17_1934-35,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,16-17,vol.2,1938-39,1934-35,,
T-IND_1938-39_II_18-19_1934-35,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,18-19,vol.2,1938-39,1934-35,,
T-IND_1938-39_II_16-17_1935-36,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,16-17,vol.2,1938-39,1935-36,,
T-IND_1938-39_II_18-19_1935-36,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,18-19,vol.2,1938-39,1935-36,,
T-IND_1938-39_II_16-17_1936-37,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,16-17,vol.2,1938-39,1936-37,,
T-IND_1938-39_II_18-19_1936-37,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,18-19,vol.2,1938-39,1936-37,,
T-IND_1938-39_II_16-17_1937-38,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,16-17,vol.2,1938-39,1937-38,,
T-IND_1938-39_II_18-19_1937-38,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,18-19,vol.2,1938-39,1937-38,,
T-IND_1938-39_II_16-17_1938-39,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,16-17,vol.2,1938-39,1938-39,,
T-IND_1938-39_II_18-19_1938-39,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,18-19,vol.2,1938-39,1938-39,,
T-IND_1933-34_I_21-23_1929-30,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,21-23,vol.1,1933-34,1929-30,,
T-IND_1933-34_I_21-23_1930-31,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,21-23,vol.1,1933-34,1930-31,,
T-IND_1933-34_I_21-23_1931-32,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,21-23,vol.1,1933-34,1931-32,,
T-IND_1933-34_I_21-23_1932-33,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,21-23,vol.1,1933-34,1932-33,,
T-IND_1933-34_I_21-23_1933-34,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,21-23,vol.1,1933-34,1933-34,,
T-IND_1933-34_I_24-26_1929-30,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,24-26,vol.1,1933-34,1929-30,,
T-IND_1933-34_I_24-26_1930-31,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,24-26,vol.1,1933-34,1930-31,,
T-IND_1933-34_I_24-26_1931-32,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,24-26,vol.1,1933-34,1931-32,,
T-IND_1933-34_I_24-26_1932-33,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,24-26,vol.1,1933-34,1932-33,,
T-IND_1933-34_I_24-26_1933-34,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,24-26,vol.1,1933-34,1933-34,,
T-IND_1928-29_I_21-23_1924-25,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,21-23,vol.1,1928-29,1924-25,,
T-IND_1928-29_I_21-23_1925-26,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,21-23,vol.1,1928-29,1925-26,,
T-IND_1928-29_I_21-23_1926-27,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,21-23,vol.1,1928-29,1926-27,,
T-IND_1928-29_I_21-23_1927-28,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,21-23,vol.1,1928-29,1927-28,,
T-IND_1928-29_I_21-23_1928-29,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,21-23,vol.1,1928-29,1928-29,,
T-IND_1928-29_I_24-26_1924-25,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,24-26,vol.1,1928-29,1924-25,,
T-IND_1928-29_I_24-26_1925-26,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,24-26,vol.1,1928-29,1925-26,,
T-IND_1928-29_I_24-26_1926-27,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,24-26,vol.1,1928-29,1926-27,,
T-IND_1928-29_I_24-26_1927-28,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,24-26,vol.1,1928-29,1927-28,,
T-IND_1928-29_I_24-26_1928-29,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,24-26,vol.1,1928-29,1928-29,,
T-IND_1923-24_I_21-22_1919-20,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,21-22,vol.1,1923-24,1919-20,,
T-IND_1923-24_I_21-22_1920-21,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,21-22,vol.1,1923-24,1920-21,,
T-IND_1923-24_I_21-22_1921-22,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,21-22,vol.1,1923-24,1921-22,,
T-IND_1923-24_I_21-22_1922-23,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,21-22,vol.1,1923-24,1922-23,,
T-IND_1923-24_I_21-22_1923-24,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,21-22,vol.1,1923-24,1923-24,,
T-IND_1923-24_I_23-25_1919-20,T-IND,statistical series,"Department of Commercial Intelligence and Statistics, India",Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries,,,23-25,vol.1,1923-24,1919-20,,
