id,name,type,continent,lat,long,wikidata
HongKong_India,Hong Kong & India,group,Asia,22.13916666665,95.57930555555001,
Brazil_ColombiaGranColombia,Brazil & Colombia (Gran Colombia),group,America,-5.0,-63.50000000000001,
Bulgaria,Bulgaria,country,Europe,42.75,25.5,Q219
UnitedStatesofCentralAmerica,United States of Central America,country,America,14.6166666667,-90.5166666667,Q190025
SpanishWestAfrica,Spanish West Africa,country,Africa,32.7613,-8.4567,Q1191986
Alexandria_SuezCanalZone,Alexandria & Suez Canal Zone,group,Africa,30.705,32.3441666667,
Belgium,Belgium,country,Europe,50.6411111111,4.6680555556,Q31
RussiaUSSR_RussianColonies,Russia/USSR & Russian Colonies,group,World,62.0,100.0,
ViceroyaltyofLaPlata_Chile,Viceroyalty of La Plata & Chile,group,America,-33.833333499999995,-64.7,
MaliFrenchSudanUpperSenegalandNiger,Mali (French Sudan) (Upper Senegal and Niger),country,Africa,12.64999962,-8,Q508014
Australia_Canada,Australia & Canada,group,World,14.0,14.0,
Bolivia,Bolivia,country,America,-17.0568696111,-64.9912286111,Q750
ColombiaGranColombia_Guatemala,Colombia (Gran Colombia) & Guatemala,group,America,9.75,-82.125,
Italy_Sardinia,Italy & Sardinia,group,Europe,42.5,12.5,
Andorra,Andorra,country,Europe,42.5583333333,1.5552777778,Q228
Malacca_Penang,Malacca & Penang,group,Asia,3.7916652778000004,101.2505,
Melilla,Melilla,country,Africa,35.2825,-2.9475,Q5831
Nigeria,Nigeria,country,Africa,9,8,Q1033
Natal,Natal,country,Africa,-33.91666667,18.41666667,Q1301901
Aden_PerimI.,Aden & Perim I.,group,Asia,12.729875,44.227212666650004,
NetherlandsAntilles,Netherlands Antilles,country,America,15,-66,Q25227
Dardanelles-Istanbul,Dardanelles-Istanbul,country,Asia,41.01,28.9602777778,Q406
EgyptUnitedArabRepublic_Syria_Beirut,Egypt/United Arab Republic & Syria & Beirut,group,World,31.1083335,33.791666500000005,
Italy,Italy,country,Europe,42.5,12.5,Q38
ChinaPeople'sRepublicofChina_EastIndies_GuineaFrenchGuineaRivieresduSud,China (People's Republic of China) & East Indies & Guinea (French Guinea) (Rivieres du Sud),group,World,22.25458333335,44.6438888889,
AndamanandNicobarIs.,Andaman and Nicobar Is.,country,Asia,11.68,92.77,Q40888
Anjouan,Anjouan,country,Africa,-12.25,44.4166666667,Q231324
IonianIs._Malta_UnitedKingdom,Ionian Is. & Malta & United Kingdom,group,Europe,42.994444444433334,11.0,
Mombassa,Mombassa,country,Africa,-4.05,39.6666666667,Q1112885
IndonesiaDutchEastIndies_NetherlandsAntilles,Indonesia (Dutch East Indies) & Netherlands Antilles,group,World,6.5,26.000000000000007,
Austria-Hungary_Lombardy,Austria-Hungary & Lombardy,group,Europe,48.2,16.35,
Panama_PanamaCanalZone,Panama & Panama Canal Zone,group,America,8.8671682222,-80.04341683335,
UnitedKingdom_BritishEurope,United Kingdom & British Europe,group,Europe,54.6,-2.0,
Mauritius_Mozambique_Reunion,Mauritius & Mozambique & Reunion,group,Africa,-20.1048148148,49.34416666666667,
EthiopiaAbyssinia,Ethiopia (Abyssinia),country,Africa,9,40,Q115
BotswanaBechuanaland,Botswana (Bechuanaland),country,Africa,-22.2,23.7,Q963
Gibraltar,Gibraltar,country,Europe,36.13775,-5.3453611111,Q1410
CochinChina_IndonesiaDutchEastIndies_Philippines_ThailandSiam,Cochin China & Indonesia (Dutch East Indies) & Philippines & Thailand (Siam),group,Asia,8.64392056061746,113.73187383320794,
SouthAfrica_SouthWestAfrica,South Africa & South West Africa,group,Africa,-29.000000000000004,24.000000000000004,
Hawaii_PuertoRico_UnitedStatesofAmerica,Hawaii & Puerto Rico & United States of America,group,America,26.152129629633336,-100.44435185186668,
FaeroeIs._Iceland,Faeroe Is. & Iceland,group,Europe,63.4849722222,-12.9222402778,
OrangeFreeStateOrangeRiverColony,Orange Free State (Orange River Colony),country,Africa,-28,27,Q160284
ChinaPeople'sRepublicofChina_Macao,China (People's Republic of China) & Macao,group,Asia,28.583333333349998,108.275,
Victoria,Victoria,country,Oceania,-37,144,Q36687
DanishIndia_FrenchIndia_India,Danish India & French India & India,group,Asia,16.96705,78.4153,
FederationofSouthArabia,Federation of South Arabia,country,Asia,15.33,48.076,Q834486
India,India,country,Asia,22,77,Q668
Guatemala,Guatemala,country,America,15.5,-90.25,Q774
DjiboutiAfarandIssasFrenchSomaliland_ItalianSomaliland,Djibouti (Afar and Issas) (French Somaliland) & Italian Somaliland,group,Africa,7.049445,44.116116500000004,
Vladivostok,Vladivostok,country,Europe,43.1166666667,131.9,Q959
MalawiNyasaland_StraitsSettlements_StraitsSettlementsDependencies,Malawi (Nyasaland) & Straits Settlements & Straits Settlements Dependencies,group,World,-5.81666666665,68.9,
Frankfurt,Frankfurt,country,Europe,50.1136111111,8.6797222222,Q1794
CocosKeelingIs.,Cocos (Keeling) Is.,country,Oceania,-12.1166666667,96.9,Q36004
AscensionI.,Ascension I.,country,Atlantic,-7.9425,-14.3680555556,Q46197
Belgium_ZaireKinshasaBelgianCongo,Belgium & Zaire (Kinshasa) (Belgian Congo),group,World,23.880555555550004,14.162027777799999,
Mayotte_NossiBe,Mayotte & Nossi Be,group,Africa,-13.07986111115,46.69416666665,
SouthAustralia,South Australia,country,Oceania,-30,135,Q35715
Ancona,Ancona,country,Europe,43.6166666667,13.5166666667,Q3415
Cyrenaica,Cyrenaica,country,Africa,32.530316,21.2146,Q165198
CaliforniaGreatBearRepublic,California (Great Bear Republic),country,America,37,-120,Q99
BritishSomalilandSomalilandRepublic_DjiboutiAfarandIssasFrenchSomaliland_SocotraI.,British Somaliland (Somaliland Republic) & Djibouti (Afar and Issas) (French Somaliland) & Socotra I.,group,Africa,11.216666666666669,46.5999998889,
Lucca_Tuscany,Lucca & Tuscany,group,Europe,43.6,10.7666666667,
ColombiaGranColombia_Ecuador_Venezuela,Colombia (Gran Colombia) & Ecuador & Venezuela,group,America,3.6666666666666674,-73.0,
Chile_Cuba_Othercountries_Peru,Chile & Cuba & Other countries & Peru,group,World,-6.8,-75.5,
