slug,author,name,editor,country,volume_number,volume_date,edition_date,pages,shelf_number,notes,source_category,URL,type
CommerceAndNavigationOfTheUnitedStates_185455_326327,,Commerce and Navigation of the United States,,,,1854-55,,326-327,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_185556_544545,,Commerce and Navigation of the United States,,,,1855-56,,544-545,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_185657_510511,,Commerce and Navigation of the United States,,,,1856-57,,510-511,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_185758_548549,,Commerce and Navigation of the United States,,,,1857-58,,548-549,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_185859_540541,,Commerce and Navigation of the United States,,,,1858-59,,540-541,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_185960_548549,,Commerce and Navigation of the United States,,,,1859-60,,548-549,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_186061_602603,,Commerce and Navigation of the United States,,,,1860-61,,602-603,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_186162_270271,,Commerce and Navigation of the United States,,,,1861-62,,270-271,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_186263_270271,,Commerce and Navigation of the United States,,,,1862-63,,270-271,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_186364_320321,,Commerce and Navigation of the United States,,,,1863-64,,320-321,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_186465_658659,,Commerce and Navigation of the United States,,,,1864-65,,658-659,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_186566_394395,,Commerce and Navigation of the United States,,,,1865-66,,394-395,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_186667_286287,,Commerce and Navigation of the United States,,,,1866-67,,286-287,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_186768_4041,,Commerce and Navigation of the United States,,,,1867-68,,40-41,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_186869_I_176,,Commerce and Navigation of the United States,,,I,1868-69,,176,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_186869_I_8283,,Commerce and Navigation of the United States,,,I,1868-69,,82-83,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_186869_Ii_3435,,Commerce and Navigation of the United States,,,II,1868-69,,34-35,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_186970_198,,Commerce and Navigation of the United States,,,,1869-70,,198,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_186970_8283,,Commerce and Navigation of the United States,,,,1869-70,,82-83,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_186970_310311,,Commerce and Navigation of the United States,,,,1869-70,,310-311,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_187071_190191,,Commerce and Navigation of the United States,,,,1870-71,,190-191,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_187071_6869,,Commerce and Navigation of the United States,,,,1870-71,,68-69,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_187071_282,,Commerce and Navigation of the United States,,,,1870-71,,282,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_187172_202,,Commerce and Navigation of the United States,,,,1871-72,,202,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_187172_7879,,Commerce and Navigation of the United States,,,,1871-72,,78-79,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_187172_294295,,Commerce and Navigation of the United States,,,,1871-72,,294-295,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_187273_236237,,Commerce and Navigation of the United States,,,,1872-73,,236-237,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_187273_100101,,Commerce and Navigation of the United States,,,,1872-73,,100-101,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_187273_332,,Commerce and Navigation of the United States,,,,1872-73,,332,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_187374_236237,,Commerce and Navigation of the United States,,,,1873-74,,236-237,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_187374_100101,,Commerce and Navigation of the United States,,,,1873-74,,100-101,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_187374_356357,,Commerce and Navigation of the United States,,,,1873-74,,356-357,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_187475_328329,,Commerce and Navigation of the United States,,,,1874-75,,328-329,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_187475_100101,,Commerce and Navigation of the United States,,,,1874-75,,100-101,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_187475_226227,,Commerce and Navigation of the United States,,,,1874-75,,226-227,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_187576_298299,,Commerce and Navigation of the United States,,,,1875-76,,298-299,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_187576_8283,,Commerce and Navigation of the United States,,,,1875-76,,82-83,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_187576_204205,,Commerce and Navigation of the United States,,,,1875-76,,204-205,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_187677_7273,,Commerce and Navigation of the United States,,,,1876-77,,72-73,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_187677_170171,,Commerce and Navigation of the United States,,,,1876-77,,170-171,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_187677_266267,,Commerce and Navigation of the United States,,,,1876-77,,266-267,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_187778_Xviixx,,Commerce and Navigation of the United States,,,,1877-78,,xvii-xx,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_187879_Xxxixxxxix,,Commerce and Navigation of the United States,,,,1878-79,,xxxix-xxxix,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_187980_Lilvi,,Commerce and Navigation of the United States,,,,1879-80,,li-lvi,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_188081_Xxivxxix,,Commerce and Navigation of the United States,,,,1880-81,,xxiv-xxix,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_188182_Lxiiilxviii,,Commerce and Navigation of the United States,,,,1881-82,,lxiii-lxviii,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_188283_Xxviiixxxiii,,Commerce and Navigation of the United States,,,,1882-83,,xxviii-xxxiii,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_188384_327,,Commerce and Navigation of the United States,,,,1883-84,,3-27,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_188485_Lxxlxxv,,Commerce and Navigation of the United States,,,,1884-85,,lxx-lxxv,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_188586_7883,,Commerce and Navigation of the United States,,,,1885-86,,78-83,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_188687_Lxxxvxc,,Commerce and Navigation of the United States,,,,1886-87,,lxxxv-xc,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_188788_Lxxxlxxxv,,Commerce and Navigation of the United States,,,,1887-88,,lxxx-lxxxv,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_188889_Xcvc,,Commerce and Navigation of the United States,,,,1888-89,,xcv-c,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_188990_Lxxxvxc,,Commerce and Navigation of the United States,,,,1889-90,,lxxxv-xc,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_189091_Lxxxixxciv,,Commerce and Navigation of the United States,,,,1890-91,,lxxxix-xciv,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_18991900_2_78,,Commerce and Navigation of the United States,,,2,1899-1900,,7-8,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_189192,,Commerce and Navigation of the United States,,,,1891-92,,,,,statistical series,,primary
CommerceAndNavigationOfTheUnitedStates_189293_Cxliicxlvii,,Commerce and Navigation of the United States,,,,1892-93,,cxlii-cxlvii,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_189394_Lviiilxi,,Commerce and Navigation of the United States,,,,1893-94,,lviii-lxi,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_189495_1_Xxxvixxxix,,Commerce and Navigation of the United States,,,1,1894-95,,xxxvi-xxxix,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_Lliii,,Commerce and Navigation of the United States,,,,,,l-liii,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_189697,,Commerce and Navigation of the United States,,,,1896-97,,,,,statistical series,,primary
CommerceAndNavigationOfTheUnitedStates_189798_Lxlxiii,,Commerce and Navigation of the United States,,,,1897-98,,lx-lxiii,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_189899_4245,,Commerce and Navigation of the United States,,,,1898-99,,42-45,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_18991900_1_5661,,Commerce and Navigation of the United States,,,1,1899-1900,,56-61,,,statistical series,https://books.google.com/,primary
CommerceAndNavigationOfTheUnitedStates_190001_1_6671,,Commerce and Navigation of the United States,,,1,1900-01,,66-71,,,statistical series,https://books.google.com/,primary
ColonyOfAntiguaBlueBook_1887_210211,,Colony of Antigua Blue Book,,,,1887,,210-211,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1886_198199,,Colony of Antigua Blue Book,,,,1886,,198-199,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1885_196197,,Colony of Antigua Blue Book,,,,1885,,196-197,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1884_198199,,Colony of Antigua Blue Book,,,,1884,,198-199,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1883_185186,,Colony of Antigua Blue Book,,,,1883,,185-186,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1882_178179,,Colony of Antigua Blue Book,,,,1882,,178-179,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1881_170171,,Colony of Antigua Blue Book,,,,1881,,170-171,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1880_179180,,Colony of Antigua Blue Book,,,,1880,,179-180,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1879_163165,,Colony of Antigua Blue Book,,,,1879,,163-165,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1878_173175,,Colony of Antigua Blue Book,,,,1878,,173-175,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1865_163165,,Colony of Antigua Blue Book,,,,1865,,163-165,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1864_174175,,Colony of Antigua Blue Book,,,,1864,,174-175,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1863_159161,,Colony of Antigua Blue Book,,,,1863,,159-161,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1862_187,,Colony of Antigua Blue Book,,,,1862,,187,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1861_194,,Colony of Antigua Blue Book,,,,1861,,194,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1859_192,,Colony of Antigua Blue Book,,,,1859,,192,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1858_195,,Colony of Antigua Blue Book,,,,1858,,195,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1857_192,,Colony of Antigua Blue Book,,,,1857,,192,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1856_205,,Colony of Antigua Blue Book,,,,1856,,205,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1855_192193,,Colony of Antigua Blue Book,,,,1855,,192-193,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1855_204205,,Colony of Antigua Blue Book,,,,1855,,204-205,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1854_194199,,Colony of Antigua Blue Book,,,,1854,,194-199,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1853_167170,,Colony of Antigua Blue Book,,,,1853,,167-170,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1852_168173,,Colony of Antigua Blue Book,,,,1852,,168-173,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1851_183186,,Colony of Antigua Blue Book,,,,1851,,183-186,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1850_171172,,Colony of Antigua Blue Book,,,,1850,,171-172,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1850_179180,,Colony of Antigua Blue Book,,,,1850,,179-180,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1849_178181,,Colony of Antigua Blue Book,,,,1849,,178-181,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1848_174175,,Colony of Antigua Blue Book,,,,1848,,174-175,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1848_182183,,Colony of Antigua Blue Book,,,,1848,,182-183,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1847_162163,,Colony of Antigua Blue Book,,,,1847,,162-163,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1847_168169,,Colony of Antigua Blue Book,,,,1847,,168-169,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1846_162163,,Colony of Antigua Blue Book,,,,1846,,162-163,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1846_168169,,Colony of Antigua Blue Book,,,,1846,,168-169,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1845_166169,,Colony of Antigua Blue Book,,,,1845,,166-169,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1844_162163,,Colony of Antigua Blue Book,,,,1844,,162-163,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1844_168169,,Colony of Antigua Blue Book,,,,1844,,168-169,Berkeley Library_University of California,,statistical series,,primary_yearbook
ColonyOfAntiguaBlueBook_1843_168171,,Colony of Antigua Blue Book,,,,1843,,168-171,Berkeley Library_University of California,,statistical series,,primary_yearbook
