currency,year,reporting,modified_currency
francs,1852,autriche (venise),french franc
francs,1860,autriche (venise),french franc
francs,1844,"autriche (venise, trieste, fiume)",french franc
franc,1838,autriche-hongrie,french franc
francs,1834,autriche-hongrie (fiume et trieste et venise),french franc
francs,1835,autriche-hongrie (fiume et trieste et venise),french franc
francs,1834,autriche-hongrie (fiume),french franc
francs,1835,autriche-hongrie (fiume),french franc
franc,1839,autriche-hongrie (fiume),french franc
francs,1839,autriche-hongrie (fiume),french franc
franc,1840,autriche-hongrie (fiume),french franc
francs,1840,autriche-hongrie (fiume),french franc
franc,1839,autriche-hongrie (fiume)***,french franc
franc,1839,"autriche-hongrie (fiume, trieste)",french franc
francs,1834,autriche-hongrie (trieste),french franc
francs,1835,autriche-hongrie (trieste),french franc
franc,1839,autriche-hongrie (trieste),french franc
francs,1839,autriche-hongrie (trieste),french franc
franc,1840,autriche-hongrie (trieste),french franc
francs,1840,autriche-hongrie (trieste),french franc
franc,1838,"autriche-hongrie (trieste, venise et fiume)",french franc
franc,1840,"autriche-hongrie (trieste, venise et fiume)",french franc
francs,1835,autriche-hongrie (venise),french franc
franc,1840,autriche-hongrie (venise),french franc
francs,1840,autriche-hongrie (venise),french franc
franc,1838,autriche-hongrie*,french franc
sterling,1910,b_i,sterling pound
$,1871,bahamas,us dollar
livre sterling,1871,bahamas,sterling pound
$,1872,bahamas,us dollar
livre sterling,1872,bahamas,sterling pound
$,1873,bahamas,us dollar
livre sterling,1873,bahamas,sterling pound
$,1874,bahamas,us dollar
livre sterling,1874,bahamas,sterling pound
$,1875,bahamas,us dollar
livre sterling,1875,bahamas,sterling pound
$,1876,bahamas,us dollar
livre sterling,1876,bahamas,sterling pound
$,1877,bahamas,us dollar
livre sterling,1877,bahamas,sterling pound
$,1878,bahamas,us dollar
livre sterling,1878,bahamas,sterling pound
$,1879,bahamas,us dollar
livre sterling,1879,bahamas,sterling pound
$,1880,bahamas,us dollar
livre sterling,1880,bahamas,sterling pound
$,1881,bahamas,us dollar
livre sterling,1881,bahamas,sterling pound
$,1882,bahamas,us dollar
livre sterling,1882,bahamas,sterling pound
$,1883,bahamas,us dollar
livre sterling,1883,bahamas,sterling pound
$,1884,bahamas,us dollar
livre sterling,1884,bahamas,sterling pound
$,1885,bahamas,us dollar
livre sterling,1885,bahamas,sterling pound
$,1886,bahamas,us dollar
livre sterling,1886,bahamas,sterling pound
$,1887,bahamas,us dollar
livre sterling,1887,bahamas,sterling pound
$,1888,bahamas,us dollar
livre sterling,1888,bahamas,sterling pound
$,1889,bahamas,us dollar
livre sterling,1889,bahamas,sterling pound
$,1890,bahamas,us dollar
livre sterling,1890,bahamas,sterling pound
$,1891,bahamas,us dollar
livre sterling,1891,bahamas,sterling pound
$,1892,bahamas,us dollar
livre sterling,1892,bahamas,sterling pound
$,1893,bahamas,us dollar
livre sterling,1893,bahamas,sterling pound
$,1894,bahamas,us dollar
livre sterling,1894,bahamas,sterling pound
$,1895,bahamas,us dollar
livre sterling,1895,bahamas,sterling pound
$,1896,bahamas,us dollar
livre sterling,1896,bahamas,sterling pound
$,1897,bahamas,us dollar
livre sterling,1897,bahamas,sterling pound
$,1898,bahamas,us dollar
livre sterling,1898,bahamas,sterling pound
$,1899,bahamas,us dollar
livre sterling,1899,bahamas,sterling pound
$,1900,bahamas,us dollar
livre sterling,1900,bahamas,sterling pound
$,1901,bahamas,us dollar
livre sterling,1901,bahamas,sterling pound
$,1902,bahamas,us dollar
livre sterling,1902,bahamas,sterling pound
$,1903,bahamas,us dollar
livre sterling,1903,bahamas,sterling pound
$,1904,bahamas,us dollar
livre sterling,1904,bahamas,sterling pound
$,1905,bahamas,us dollar
livre sterling,1905,bahamas,sterling pound
$,1906,bahamas,us dollar
livre sterling,1906,bahamas,sterling pound
£,1907,bahamas,sterling pound
£,1908,bahamas,sterling pound
£,1909,bahamas,sterling pound
£,1910,bahamas,sterling pound
£,1911,bahamas,sterling pound
£,1912,bahamas,sterling pound
£,1913,bahamas,sterling pound
livre sterling,1924,bahamas,sterling pound
livre sterling,1925,bahamas,sterling pound
livre sterling,1926,bahamas,sterling pound
livre sterling,1927,bahamas,sterling pound
livre sterling,1928,bahamas,sterling pound
livre sterling,1929,bahamas,sterling pound
livre sterling,1930,bahamas,sterling pound
livre sterling,1931,bahamas,sterling pound
livre sterling,1932,bahamas,sterling pound
livre sterling,1933,bahamas,sterling pound
livre sterling,1934,bahamas,sterling pound
livre sterling,1935,bahamas,sterling pound
livre sterling,1936,bahamas,sterling pound
livre sterling,1937,bahamas,sterling pound
livre sterling,1938,bahamas,sterling pound
livre sterling,1861,bahamas (west india islands),sterling pound
livre sterling,1862,bahamas (west india islands),sterling pound
livre sterling,1863,bahamas (west india islands),sterling pound
livre sterling,1864,bahamas (west india islands),sterling pound
livre sterling,1865,bahamas (west india islands),sterling pound
livre sterling,1866,bahamas (west india islands),sterling pound
livre sterling,1867,bahamas (west india islands),sterling pound
livre sterling,1868,bahamas (west india islands),sterling pound
livre sterling,1869,bahamas (west india islands),sterling pound
livre sterling,1870,bahamas (west india islands),sterling pound
livre sterling,1867,barbade,sterling pound
livre sterling,1870,barbade,sterling pound
livre sterling,1875,barbade,sterling pound
livre sterling,1880,barbade,sterling pound
livre sterling,1890,barbade,sterling pound
livre sterling,1900,barbade,sterling pound
livre sterling,1910,barbade,sterling pound
livre sterling,1870,barbadoes,sterling pound
livre sterling,1871,barbadoes,sterling pound
livre sterling,1872,barbadoes,sterling pound
livre sterling,1873,barbadoes,sterling pound
livre sterling,1874,barbadoes,sterling pound
livre sterling,1875,barbadoes,sterling pound
livre sterling,1876,barbadoes,sterling pound
livre sterling,1877,barbadoes,sterling pound
livre sterling,1878,barbadoes,sterling pound
livre sterling,1879,barbadoes,sterling pound
livre sterling,1880,barbadoes,sterling pound
livre sterling,1881,barbadoes,sterling pound
livre sterling,1882,barbadoes,sterling pound
livre sterling,1883,barbadoes,sterling pound
livre sterling,1884,barbadoes,sterling pound
livre sterling,1861,barbadoes (winward islands - west india islands),sterling pound
livre sterling,1862,barbadoes (winward islands - west india islands),sterling pound
livre sterling,1863,barbadoes (winward islands - west india islands),sterling pound
livre sterling,1864,barbadoes (winward islands - west india islands),sterling pound
livre sterling,1865,barbadoes (winward islands - west india islands),sterling pound
livre sterling,1866,barbadoes (winward islands - west india islands),sterling pound
livre sterling,1867,barbadoes (winward islands - west india islands),sterling pound
livre sterling,1868,barbadoes (winward islands - west india islands),sterling pound
livre sterling,1869,barbadoes (winward islands - west india islands),sterling pound
livre sterling,1870,barbadoes (winward islands - west india islands),sterling pound
$,1850,barbados,us dollar
$,1851,barbados,us dollar
$,1852,barbados,us dollar
$,1853,barbados,us dollar
$,1854,barbados,us dollar
$,1855,barbados,us dollar
$,1856,barbados,us dollar
$,1857,barbados,us dollar
$,1858,barbados,us dollar
$,1859,barbados,us dollar
$,1860,barbados,us dollar
livre sterling,1885,barbados,sterling pound
livre sterling,1886,barbados,sterling pound
livre sterling,1887,barbados,sterling pound
livre sterling,1888,barbados,sterling pound
livre sterling,1889,barbados,sterling pound
livre sterling,1890,barbados,sterling pound
livre sterling,1891,barbados,sterling pound
livre sterling,1892,barbados,sterling pound
livre sterling,1893,barbados,sterling pound
livre sterling,1894,barbados,sterling pound
livre sterling,1895,barbados,sterling pound
livre sterling,1896,barbados,sterling pound
livre sterling,1897,barbados,sterling pound
livre sterling,1898,barbados,sterling pound
livre sterling,1899,barbados,sterling pound
livre sterling,1901,barbados,sterling pound
livre sterling,1902,barbados,sterling pound
livre sterling,1903,barbados,sterling pound
livre sterling,1904,barbados,sterling pound
livre sterling,1905,barbados,sterling pound
livre sterling,1906,barbados,sterling pound
livre sterling,1907,barbados,sterling pound
livre sterling,1908,barbados,sterling pound
livre sterling,1909,barbados,sterling pound
livre sterling,1911,barbados,sterling pound
livre sterling,1912,barbados,sterling pound
livre sterling,1913,barbados,sterling pound
livre sterling,1924,barbados,sterling pound
livre sterling,1925,barbados,sterling pound
livre sterling,1926,barbados,sterling pound
livre sterling,1927,barbados,sterling pound
livre sterling,1928,barbados,sterling pound
livre sterling,1929,barbados,sterling pound
livre sterling,1930,barbados,sterling pound
livre sterling,1931,barbados,sterling pound
livre sterling,1932,barbados,sterling pound
livre sterling,1933,barbados,sterling pound
livre sterling,1934,barbados,sterling pound
livre sterling,1935,barbados,sterling pound
livre sterling,1936,barbados,sterling pound
livre sterling,1937,barbados,sterling pound
livre sterling,1938,barbados,sterling pound
livres sterling,1852,bathurst,sterling pound
livres sterling,1853,bathurst,sterling pound
francs,1910,bel,belgian franc
francs,1906,belgian congo,belgian franc
francs,1907,belgian congo,belgian franc
francs,1908,belgian congo,belgian franc
francs,1909,belgian congo,belgian franc
francs,1910,belgian congo,belgian franc
francs,1911,belgian congo,belgian franc
francs,1912,belgian congo,belgian franc
francs,1913,belgian congo,belgian franc
francs,1914,belgian congo,belgian franc
francs,1915,belgian congo,belgian franc
francs,1916,belgian congo,belgian franc
francs,1917,belgian congo,belgian franc
francs,1918,belgian congo,belgian franc
franc,1834,belgique,french franc
franc,1835,belgique,french franc
franc,1836,belgique,french franc
francs belges,1836,belgique,belgian franc
franc,1837,belgique,french franc
francs belges,1837,belgique,belgian franc
franc,1838,belgique,french franc
francs belges,1838,belgique,belgian franc
franc,1839,belgique,french franc
francs belges,1839,belgique,belgian franc
franc,1840,belgique,french franc
francs belges,1840,belgique,belgian franc
francs belges,1841,belgique,belgian franc
francs belges,1842,belgique,belgian franc
francs belges,1843,belgique,belgian franc
francs belges,1844,belgique,belgian franc
francs belges,1845,belgique,belgian franc
francs belges,1846,belgique,belgian franc
francs belges,1847,belgique,belgian franc
francs belges,1848,belgique,belgian franc
francs belges,1849,belgique,belgian franc
francs belges,1850,belgique,belgian franc
francs belges,1851,belgique,belgian franc
francs belges,1852,belgique,belgian franc
francs belges,1853,belgique,belgian franc
francs belges,1854,belgique,belgian franc
francs belges,1855,belgique,belgian franc
francs belges,1856,belgique,belgian franc
francs belges,1857,belgique,belgian franc
francs belges,1858,belgique,belgian franc
francs belges,1859,belgique,belgian franc
francs belges,1860,belgique,belgian franc
francs belges,1861,belgique,belgian franc
francs belges,1862,belgique,belgian franc
francs belges,1863,belgique,belgian franc
francs belges,1864,belgique,belgian franc
francs belges,1865,belgique,belgian franc
francs belges,1866,belgique,belgian franc
francs belges,1867,belgique,belgian franc
francs belges,1868,belgique,belgian franc
francs belges,1869,belgique,belgian franc
francs belges,1870,belgique,belgian franc
francs belges,1871,belgique,belgian franc
francs belges,1872,belgique,belgian franc
francs belges,1873,belgique,belgian franc
francs belges,1874,belgique,belgian franc
francs belges,1875,belgique,belgian franc
francs belges,1876,belgique,belgian franc
francs belges,1877,belgique,belgian franc
francs belges,1878,belgique,belgian franc
francs belges,1879,belgique,belgian franc
francs belges,1880,belgique,belgian franc
