id,source,type,flow,year,unit,expimp,spegen,rate,currency,reporting,original_reporting,reporting_slug,partner_slug,partner,original_partner,reporting_type,reporting_continent,reporting_part_of_country,partner_type,partner_continent,partner_part_of_country,transport_type,notes,species_bullions,source_label
105517,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,58884.0,1891,1,Imp,,1.0,"sterling pound",Barbados,barbados,Barbados,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105518,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,38554.0,1892,1,Imp,,1.0,"sterling pound",Barbados,barbados,Barbados,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105519,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,64265.0,1893,1,Imp,,1.0,"sterling pound",Barbados,barbados,Barbados,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105520,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,52120.0,1894,1,Imp,,1.0,"sterling pound",Barbados,barbados,Barbados,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105521,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,44265.0,1895,1,Imp,,1.0,"sterling pound",Barbados,barbados,Barbados,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105522,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,40243.0,1896,1,Imp,,1.0,"sterling pound",Barbados,barbados,Barbados,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105523,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,36558.0,1897,1,Imp,,1.0,"sterling pound",Barbados,barbados,Barbados,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105524,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,42044.0,1898,1,Imp,,1.0,"sterling pound",Barbados,barbados,Barbados,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105889,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,64437.0,1885,1,Exp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105890,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,44084.0,1886,1,Exp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105891,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,31905.0,1887,1,Exp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105892,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,44208.0,1888,1,Exp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105893,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,59953.0,1889,1,Exp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105895,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,37987.0,1891,1,Exp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105896,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,25019.0,1892,1,Exp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105897,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,32085.0,1893,1,Exp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105898,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,38149.0,1894,1,Exp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105899,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,15842.0,1895,1,Exp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105900,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,33033.0,1896,1,Exp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105901,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,24071.0,1897,1,Exp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105902,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,15428.0,1898,1,Exp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105903,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,49813.0,1885,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105904,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,36866.0,1886,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105905,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,32577.0,1887,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105906,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,54947.0,1888,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105907,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,67734.0,1889,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105909,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,95128.0,1891,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105910,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,76993.0,1892,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105911,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,68250.0,1893,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105912,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,47752.0,1894,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105913,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,50599.0,1895,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105914,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,30421.0,1896,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
105915,StatisticalAbstractForTheSeveralColonialAndOtherPossessionsOfTheUnitedKingdom_18851899_Vol37,secondary,28638.0,1897,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several colonial and other possessions of the United Kingdom"
