source,reporting,partner,flow,unit,currency,year,export_import,special_general,species_bullions,transport_type,statistical_period,partner_sum,world_trade_type
STAT-COM-ALG_1901-10_1903,Algérie,Belgique,1253,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Belgique,979,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Belgique,796,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Belgique,697,1000,Franc,1906,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1907,Algérie,Belgique,1044,1000,Franc,1907,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1908,Algérie,Belgique,1190,1000,Franc,1908,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1909,Algérie,Belgique,1334,1000,Franc,1909,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1901,Algérie,Suisse,1305,1000,Franc,1901,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1902,Algérie,Suisse,1331,1000,Franc,1902,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1903,Algérie,Suisse,1317,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Suisse,1267,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Suisse,1113,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Suisse,957,1000,Franc,1906,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1907,Algérie,Suisse,1044,1000,Franc,1907,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1908,Algérie,Suisse,1190,1000,Franc,1908,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1909,Algérie,Suisse,1334,1000,Franc,1909,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1901,Algérie,Portugal,2306,1000,Franc,1901,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1902,Algérie,Portugal,1830,1000,Franc,1902,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1903,Algérie,Portugal,10,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Portugal,7,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Portugal,2,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Portugal,9,1000,Franc,1906,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1907,Algérie,Portugal,15,1000,Franc,1907,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1908,Algérie,Portugal,6,1000,Franc,1908,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1909,Algérie,Portugal,7,1000,Franc,1909,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1901,Algérie,Espagne,5951,1000,Franc,1901,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1902,Algérie,Espagne,5347,1000,Franc,1902,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1903,Algérie,Espagne,6320,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Espagne,6878,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Espagne,6424,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Espagne,4151,1000,Franc,1906,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1907,Algérie,Espagne,4367,1000,Franc,1907,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1908,Algérie,Espagne,5198,1000,Franc,1908,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1909,Algérie,Espagne,5461,1000,Franc,1909,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1901,Algérie,Autriche-Hongrie,2104,1000,Franc,1901,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1902,Algérie,Autriche-Hongrie,2077,1000,Franc,1902,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1903,Algérie,Autriche-Hongrie,2661,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Autriche-Hongrie,2760,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Autriche-Hongrie,2391,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Autriche-Hongrie,2681,1000,Franc,1906,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1907,Algérie,Autriche-Hongrie,2597,1000,Franc,1907,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1908,Algérie,Autriche-Hongrie,2548,1000,Franc,1908,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1909,Algérie,Autriche-Hongrie,1737,1000,Franc,1909,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1901,Algérie,Italie,2520,1000,Franc,1901,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1902,Algérie,Italie,2684,1000,Franc,1902,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1903,Algérie,Italie,3011,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Italie,2985,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Italie,2878,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Italie,2862,1000,Franc,1906,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1907,Algérie,Italie,2781,1000,Franc,1907,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1908,Algérie,Italie,2650,1000,Franc,1908,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1909,Algérie,Italie,2529,1000,Franc,1909,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1901,Algérie,Grèce,31,1000,Franc,1901,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1902,Algérie,Grèce,38,1000,Franc,1902,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1903,Algérie,Grèce,50,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Grèce,24,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Grèce,16,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Grèce,9,1000,Franc,1906,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1907,Algérie,Grèce,16,1000,Franc,1907,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1908,Algérie,Grèce,15,1000,Franc,1908,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1909,Algérie,Grèce,15,1000,Franc,1909,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1901,Algérie,Roumanie,1247,1000,Franc,1901,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1902,Algérie,Roumanie,1116,1000,Franc,1902,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1903,Algérie,Roumanie,1423,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Roumanie,1722,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Roumanie,2420,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Roumanie,2222,1000,Franc,1906,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1907,Algérie,Roumanie,2304,1000,Franc,1907,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1908,Algérie,Roumanie,1460,1000,Franc,1908,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1909,Algérie,Roumanie,1699,1000,Franc,1909,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1901,Algérie,Serbie,,1000,Franc,1901,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1902,Algérie,Serbie,,1000,Franc,1902,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1903,Algérie,Serbie,,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Serbie,,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Serbie,,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Serbie,81,1000,Franc,1906,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1907,Algérie,Serbie,360,1000,Franc,1907,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1908,Algérie,Serbie,199,1000,Franc,1908,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1909,Algérie,Serbie,1,1000,Franc,1909,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1901,Algérie,Turquie,1097,1000,Franc,1901,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1902,Algérie,Turquie,1214,1000,Franc,1902,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1903,Algérie,Turquie,1601,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Turquie,1271,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Turquie,2560,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Turquie,2937,1000,Franc,1906,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1907,Algérie,Turquie,1612,1000,Franc,1907,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1908,Algérie,Turquie,2016,1000,Franc,1908,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1909,Algérie,Turquie,2122,1000,Franc,1909,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1901,Algérie,Possessions anglaises dans la Méditerranée,56,1000,Franc,1901,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1902,Algérie,Possessions anglaises dans la Méditerranée,85,1000,Franc,1902,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1903,Algérie,Possessions anglaises dans la Méditerranée,69,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Possessions anglaises dans la Méditerranée,65,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Possessions anglaises dans la Méditerranée,88,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Possessions anglaises dans la Méditerranée,50,1000,Franc,1906,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1907,Algérie,Possessions anglaises dans la Méditerranée,107,1000,Franc,1907,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1908,Algérie,Possessions anglaises dans la Méditerranée,68,1000,Franc,1908,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1909,Algérie,Possessions anglaises dans la Méditerranée,68,1000,Franc,1909,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1901,Algérie,Egypte,77,1000,Franc,1901,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1902,Algérie,Egypte,139,1000,Franc,1902,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1903,Algérie,Egypte,103,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Egypte,89,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Egypte,54,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Egypte,98,1000,Franc,1906,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1907,Algérie,Egypte,92,1000,Franc,1907,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1908,Algérie,Egypte,87,1000,Franc,1908,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1909,Algérie,Egypte,115,1000,Franc,1909,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1901,Algérie,Régence de Tripoli,410,1000,Franc,1901,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1902,Algérie,Régence de Tripoli,470,1000,Franc,1902,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1903,Algérie,Régence de Tripoli,203,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Régence de Tripoli,183,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Régence de Tripoli,329,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Régence de Tripoli,97,1000,Franc,1906,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1907,Algérie,Régence de Tripoli,111,1000,Franc,1907,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1908,Algérie,Régence de Tripoli,91,1000,Franc,1908,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1909,Algérie,Régence de Tripoli,121,1000,Franc,1909,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1901,Algérie,Maroc,16107,1000,Franc,1901,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1902,Algérie,Maroc,10613,1000,Franc,1902,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1903,Algérie,Maroc,8864,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Maroc,5217,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Maroc,5887,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Maroc,6922,1000,Franc,1906,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1907,Algérie,Maroc,8079,1000,Franc,1907,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1908,Algérie,Maroc,11873,1000,Franc,1908,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1909,Algérie,Maroc,7964,1000,Franc,1909,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1901,Algérie,Possessions anglaises en Afrique,10,1000,Franc,1901,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1902,Algérie,Possessions anglaises en Afrique,8,1000,Franc,1902,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1903,Algérie,Possessions anglaises en Afrique,17,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Possessions anglaises en Afrique,34,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Possessions anglaises en Afrique,53,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Possessions anglaises en Afrique,43,1000,Franc,1906,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1907,Algérie,Possessions anglaises en Afrique,39,1000,Franc,1907,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1908,Algérie,Possessions anglaises en Afrique,57,1000,Franc,1908,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1909,Algérie,Possessions anglaises en Afrique,56,1000,Franc,1909,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1901,Algérie,Indes anglaises,217,1000,Franc,1901,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1902,Algérie,Indes anglaises,388,1000,Franc,1902,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1903,Algérie,Indes anglaises,265,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Indes anglaises,317,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Indes anglaises,232,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Indes anglaises,303,1000,Franc,1906,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1907,Algérie,Indes anglaises,371,1000,Franc,1907,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1908,Algérie,Indes anglaises,292,1000,Franc,1908,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1909,Algérie,Indes anglaises,367,1000,Franc,1909,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1901,Algérie,Chine,251,1000,Franc,1901,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1902,Algérie,Chine,256,1000,Franc,1902,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1903,Algérie,Chine,347,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Chine,403,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Chine,396,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Chine,510,1000,Franc,1906,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1907,Algérie,Chine,594,1000,Franc,1907,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1908,Algérie,Chine,691,1000,Franc,1908,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1909,Algérie,Chine,774,1000,Franc,1909,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1901,Algérie,Japon,4,1000,Franc,1901,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1902,Algérie,Japon,1,1000,Franc,1902,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1903,Algérie,Japon,4,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Japon,9,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Japon,21,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Japon,13,1000,Franc,1906,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1907,Algérie,Japon,8,1000,Franc,1907,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1908,Algérie,Japon,11,1000,Franc,1908,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1909,Algérie,Japon,16,1000,Franc,1909,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1901,Algérie,Autres pays d'Asie,1,1000,Franc,1901,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1902,Algérie,Autres pays d'Asie,2,1000,Franc,1902,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1903,Algérie,Autres pays d'Asie,3,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Autres pays d'Asie,15,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Autres pays d'Asie,2,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Autres pays d'Asie,,1000,Franc,1906,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1907,Algérie,Autres pays d'Asie,,1000,Franc,1907,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1908,Algérie,Autres pays d'Asie,,1000,Franc,1908,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1909,Algérie,Autres pays d'Asie,,1000,Franc,1909,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1901,Algérie,Etats-Unis d'Amérique,4094,1000,Franc,1901,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1902,Algérie,Etats-Unis d'Amérique,1983,1000,Franc,1902,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1903,Algérie,Etats-Unis d'Amérique,2529,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Etats-Unis d'Amérique,2961,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Etats-Unis d'Amérique,3360,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Etats-Unis d'Amérique,4430,1000,Franc,1906,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1907,Algérie,Etats-Unis d'Amérique,5223,1000,Franc,1907,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1908,Algérie,Etats-Unis d'Amérique,5805,1000,Franc,1908,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1909,Algérie,Etats-Unis d'Amérique,6515,1000,Franc,1909,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1901,Algérie,Mexique,59,1000,Franc,1901,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1902,Algérie,Mexique,2,1000,Franc,1902,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1903,Algérie,Mexique,1,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Mexique,1,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Mexique,5,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Mexique,,1000,Franc,1906,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1907,Algérie,Mexique,,1000,Franc,1907,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1908,Algérie,Mexique,,1000,Franc,1908,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1909,Algérie,Mexique,,1000,Franc,1909,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1901,Algérie,Brésil,5975,1000,Franc,1901,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1902,Algérie,Brésil,6087,1000,Franc,1902,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1903,Algérie,Brésil,6997,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Brésil,5193,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Brésil,6075,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Brésil,7383,1000,Franc,1906,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1907,Algérie,Brésil,7210,1000,Franc,1907,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1908,Algérie,Brésil,7529,1000,Franc,1908,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1909,Algérie,Brésil,7439,1000,Franc,1909,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1901,Algérie,Uruguay & Paraguay,4,1000,Franc,1901,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1902,Algérie,Uruguay & Paraguay,23,1000,Franc,1902,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1903,Algérie,Uruguay & Paraguay,51,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Uruguay & Paraguay,85,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Uruguay & Paraguay,88,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Uruguay & Paraguay,118,1000,Franc,1906,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1907,Algérie,Uruguay & Paraguay,20,1000,Franc,1907,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1908,Algérie,Uruguay & Paraguay,75,1000,Franc,1908,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1909,Algérie,Uruguay & Paraguay,153,1000,Franc,1909,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1901,Algérie,Argentine,,1000,Franc,1901,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1902,Algérie,Argentine,2,1000,Franc,1902,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1903,Algérie,Argentine,7,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Argentine,8,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Argentine,114,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Argentine,182,1000,Franc,1906,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1907,Algérie,Argentine,6,1000,Franc,1907,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1908,Algérie,Argentine,,1000,Franc,1908,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1909,Algérie,Argentine,18,1000,Franc,1909,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1901,Algérie,Canada,819,1000,Franc,1901,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1902,Algérie,Canada,180,1000,Franc,1902,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1903,Algérie,Canada,124,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Canada,86,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Canada,11,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Canada,21,1000,Franc,1906,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1907,Algérie,Canada,153,1000,Franc,1907,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1908,Algérie,Canada,292,1000,Franc,1908,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1909,Algérie,Canada,4,1000,Franc,1909,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1901,Algérie,Haiti,80,1000,Franc,1901,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1902,Algérie,Haiti,9,1000,Franc,1902,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1903,Algérie,Haiti,11,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Haiti,34,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Haiti,44,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Haiti,32,1000,Franc,1906,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1907,Algérie,Haiti,38,1000,Franc,1907,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1908,Algérie,Haiti,30,1000,Franc,1908,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1909,Algérie,Haiti,51,1000,Franc,1909,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1901,Algérie,Cuba,24,1000,Franc,1901,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1902,Algérie,Cuba,35,1000,Franc,1902,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1903,Algérie,Cuba,18,1000,Franc,1903,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1904,Algérie,Cuba,57,1000,Franc,1904,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1905,Algérie,Cuba,18,1000,Franc,1905,Imp,Spe,NS,,,,
STAT-COM-ALG_1901-10_1906,Algérie,Cuba,31,1000,Franc,1906,Imp,Spe,NS,,,,
